2015 Observed,2030 Baseline,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Net Zero,2050 Net Zero Mandates
17.751,18.333,19.146,19.215,19.1019,19.5412,20.3764
18.135,17.998,18.852,18.926,18.8838,19.5716,20.441
18.151,17.611,18.6,18.678,18.8505,19.7617,20.667
18.216,17.029,18.158,18.234,18.4753,19.7688,20.6716
18.03,15.415,16.673,16.745,17.4459,19.2456,20.1058
17.997,13.168,14.542,14.596,16.6903,18.6697,19.5039
16.992,12.416,13.945,13.977,16.3052,18.5011,19.296
15.382,12.161,13.837,13.861,16.1404,18.7502,19.4939
14.238,11.51,13.159,13.178,15.4734,18.0664,18.7548
13.469,11.414,12.953,12.971,15.2118,17.4972,18.1593
12.99,11.358,12.868,12.884,15.0613,17.2625,17.8975
12.75,11.456,12.924,12.95,14.9716,17.0423,17.6468
12.662,11.604,13.024,13.06,14.9734,16.9048,17.4973
12.854,12.104,13.488,13.538,15.3036,17.0826,17.6702
13.74,12.65,13.902,13.964,15.6268,17.2926,17.8887
15.211,14.665,15.856,15.944,17.0963,17.8397,18.4978
15.999,16.353,17.45,17.539,17.8349,18.4239,19.1372
16.361,17.209,18.097,18.174,18.3457,18.6966,19.4465
16.666,17.743,18.573,18.642,18.7091,18.9481,19.7085
16.953,18.105,18.93,18.993,18.8389,19.0648,19.8182
17.076,18.401,19.232,19.289,18.9639,19.1932,19.9473
17.309,18.455,19.274,19.331,19.0023,19.2319,19.9924
17.359,18.367,19.185,19.241,19.0063,19.2499,20.0223
17.306,17.96,18.776,18.838,18.8431,19.1136,19.8902
17.391,17.523,18.362,18.431,18.7249,19.0245,19.8308
17.409,17.271,18.123,18.196,18.2332,19.1086,19.9518
17.138,16.935,17.922,18,18.2471,19.3227,20.2031
17.036,16.441,17.568,17.643,17.9499,19.3694,20.2486
17.018,15.201,16.458,16.529,17.1938,19.0135,19.8594
17.065,13.158,14.532,14.586,16.4583,18.4586,19.2832
16.288,12.073,13.593,13.627,15.9667,18.1831,18.9692
14.915,11.775,13.442,13.467,15.7581,18.3876,19.1233
13.77,11.397,13.046,13.066,15.3435,18.0134,18.7525
13.126,11.329,12.868,12.886,15.109,17.4715,18.1843
12.767,11.299,12.81,12.826,14.985,17.2641,17.9501
12.562,11.489,12.958,12.985,14.9873,17.1376,17.7938
12.465,11.732,13.153,13.191,15.0866,17.1016,17.7495
12.627,12.274,13.661,13.712,15.4615,17.327,17.9722
13.354,12.752,14.003,14.065,15.7075,17.4548,18.1034
14.648,14.32,15.511,15.598,17.1825,17.9301,18.5329
15.415,16.151,17.247,17.335,18.0025,18.5966,19.257
15.767,17.175,18.09,18.17,18.5733,18.9303,19.6297
16.1,17.923,18.752,18.821,19.0447,19.2912,20.0067
16.319,18.607,19.431,19.496,19.3183,19.5537,20.2688
16.429,19.138,19.97,20.029,19.552,19.7925,20.513
16.439,19.499,20.32,20.379,19.7282,19.9708,20.705
16.45,19.662,20.481,20.54,19.9424,20.1026,20.8545
16.496,19.385,20.202,20.267,19.7389,20.0252,20.7843
16.739,18.891,19.704,19.773,19.61,19.9253,20.7135
16.958,18.527,19.381,19.456,19.3539,19.8424,20.7635
16.853,17.963,18.951,19.03,19.1603,19.9511,20.9039
16.712,16.994,18.122,18.198,18.4392,19.7827,20.7246
16.511,15.233,16.491,16.562,17.2968,19.1979,20.0981
16.47,13.121,14.496,14.55,16.5318,18.6134,19.4908
15.613,12.182,13.703,13.739,16.0613,18.3595,19.1993
14.306,11.957,13.626,13.652,15.9239,18.6368,19.4263
13.112,8.584,9.722,9.747,11.2078,12.8392,13.3579
12.464,8.5,9.553,9.576,10.9937,12.4157,12.9163
12.041,8.43,9.454,9.475,10.8431,12.2122,12.6941
11.735,8.499,9.49,9.514,10.7776,12.0546,12.5083
11.488,8.576,9.53,9.558,10.7495,11.9281,12.3667
11.489,8.835,9.752,9.791,10.8885,11.9681,12.4077
11.557,9.057,9.947,9.995,11.0299,12.0397,12.4907
12.279,9.757,10.498,10.579,11.2698,12.0556,12.5607
13.029,10.611,11.23,11.327,11.6474,12.3348,12.8992
13.701,11,11.557,11.656,11.9816,12.507,13.1044
14.129,11.782,12.253,12.361,12.4076,12.8612,13.482
14.403,12.19,12.653,12.754,12.5758,13.018,13.6323
14.448,12.335,12.799,12.892,12.6482,13.0894,13.6978
14.335,12.228,12.687,12.774,12.6445,13.083,13.6879
14.311,12.027,12.488,12.569,12.6155,13.0613,13.6668
14.381,11.784,12.252,12.332,12.4907,12.949,13.5499
14.586,11.434,11.914,12.001,12.3837,12.8559,13.4688
14.751,11.271,11.776,11.857,12.149,12.8689,13.4999
14.586,11,11.603,11.684,12.0664,12.9261,13.5753
14.347,10.718,11.423,11.5,11.9467,12.9412,13.5846
14.406,10.679,11.48,11.555,11.8964,13.0187,13.6527
14.267,9.56,10.474,10.535,11.613,12.8589,13.4779
13.605,9.054,10.088,10.127,11.5839,12.9747,13.5658
12.749,8.931,10.078,10.11,11.559,13.2373,13.7914
12.015,9.039,10.185,10.213,11.3619,13.0987,13.6305
11.464,8.876,9.937,9.964,11.0702,12.5983,13.1138
11.056,8.762,9.794,9.819,10.8771,12.353,12.8513
10.898,8.812,9.81,9.839,10.7922,12.1771,12.6484
10.815,8.875,9.836,9.869,10.7511,12.0381,12.4953
10.842,9.127,10.052,10.095,10.8829,12.0718,12.5308
10.865,9.402,10.3,10.354,11.0767,12.198,12.6698
11.332,9.817,10.449,10.539,11.279,12.3758,12.9017
12.156,9.965,10.556,10.655,11.1056,11.5915,12.1018
12.815,9.882,10.409,10.508,11.0116,11.3238,11.8467
13.304,9.836,10.334,10.433,10.9627,11.1934,11.7187
13.564,9.752,10.246,10.34,10.8567,11.07,11.5775
13.645,9.975,10.467,10.556,11.0303,11.2393,11.7479
13.603,9.999,10.49,10.576,11.0521,11.2594,11.7678
13.568,9.996,10.487,10.571,11.0702,11.2859,11.7989
13.592,10.006,10.501,10.584,11.0846,11.3144,11.8281
13.854,9.985,10.482,10.565,11.4408,12.1946,12.7829
14.16,10.117,10.622,10.701,11.5845,12.3899,13.0041
14.27,10.304,10.908,10.988,11.7584,12.7074,13.349
14.307,10.455,11.161,11.238,11.8505,12.9371,13.5829
14.352,10.287,11.089,11.165,11.7749,12.9878,13.617
14.476,9.735,10.648,10.711,11.7026,13.039,13.6647
13.951,9.353,10.389,10.431,11.5682,13.0495,13.6484
12.974,9.252,10.402,10.437,11.5674,13.337,13.9018
12.171,11.619,13.267,13.293,15.468,17.8619,18.5775
11.687,11.582,13.12,13.145,15.2687,17.3565,18.0475
11.424,11.6,13.11,13.133,15.194,17.1984,17.8636
11.273,11.832,13.3,13.332,15.2389,17.1135,17.749
11.313,12.068,13.488,13.531,15.3296,17.0653,17.6894
11.712,12.594,13.979,14.035,15.686,17.2692,17.8889
12.579,13.098,14.354,14.423,15.9662,17.4331,18.0576
13.748,14.081,15.277,15.368,16.4197,17.3881,18.0493
14.427,14.824,15.921,16.007,16.733,17.5322,18.1898
14.927,15.538,16.452,16.529,17.1628,17.7223,18.4126
15.267,16.508,17.336,17.403,17.7612,18.2113,18.9235
15.483,17.292,18.116,18.178,18.173,18.6126,19.3271
15.611,17.874,18.704,18.761,18.4981,18.9431,19.6641
15.789,18.301,19.121,19.178,18.7701,19.2177,19.954
15.871,18.536,19.354,19.411,18.9893,19.453,20.2093
16.041,18.285,19.102,19.164,18.9646,19.4562,20.2206
16.199,17.848,18.66,18.728,18.9349,19.4559,20.2913
16.507,17.576,18.43,18.504,18.5214,19.5522,20.4233
16.536,17.14,18.128,18.206,18.4851,19.7227,20.6287
16.61,16.295,17.424,17.499,18.1211,19.552,20.4499
16.573,14.761,16.018,16.089,17.3739,18.977,19.8351
16.608,12.973,14.417,14.463,16.6035,18.3886,19.2258
15.755,12.366,13.883,13.921,16.1537,18.1563,18.9578
14.405,11.848,13.513,13.543,15.7546,18.1749,18.9184
13.275,11.515,13.172,13.189,15.3759,17.8496,18.5345
12.616,11.454,13.001,13.017,15.1493,17.3152,17.9738
12.207,11.42,12.94,12.953,15.0222,17.1043,17.7358
11.962,11.563,13.04,13.064,14.9787,16.9328,17.536
11.893,11.738,13.168,13.202,15.0102,16.8269,17.42
12.185,12.227,13.622,13.67,15.3298,16.9947,17.5835
13.037,12.756,13.962,14.057,15.5508,17.098,17.691
14.221,14.397,15.589,15.677,16.6848,17.5058,18.1537
15.021,16.066,17.089,17.171,17.4227,18.0891,18.7916
15.498,16.714,17.632,17.709,17.9345,18.3621,19.1038
15.96,17.28,18.109,18.178,18.1886,18.5024,19.251
16.161,17.45,18.274,18.337,18.2311,18.5303,19.2689
16.217,17.5,18.33,18.386,18.2466,18.5477,19.2816
16.286,17.544,18.363,18.419,18.2784,18.5795,19.3195
16.228,17.411,18.229,18.283,18.262,18.5768,19.328
16.214,16.855,17.687,17.754,18.0314,18.3722,19.1242
16.222,16.486,17.353,17.422,17.8273,18.1962,18.9733
16.309,15.79,16.642,16.712,17.0875,18.1992,19.009
16.12,15.397,16.383,16.458,17.0726,18.3913,19.2371
16.065,14.994,16.121,16.193,16.9759,18.4906,19.3382
16.045,14.304,15.562,15.632,16.7146,18.4074,19.2332
16.09,12.871,14.246,14.3,16.3165,18.194,19.0103
15.27,12.207,13.736,13.768,16.0033,18.0993,18.8815
14.18,11.983,13.659,13.682,15.8626,18.3734,19.1064
13.191,11.629,13.277,13.297,15.4583,17.821,18.5285
12.531,11.471,13.008,13.026,15.1404,17.1931,17.872
12.142,11.241,12.751,12.767,14.8491,16.8196,17.4637
11.85,11.395,12.863,12.889,14.8167,16.6565,17.2701
11.708,11.561,12.981,13.017,14.8376,16.5375,17.139
11.751,12.047,13.431,13.481,15.1534,16.7006,17.2973
11.981,12.663,13.924,13.987,15.5535,16.9915,17.5989
12.601,14.332,15.525,15.613,16.3752,17.3362,17.9976
13.304,15.202,16.222,16.305,16.7537,17.5552,18.1719
13.909,15.514,16.444,16.521,16.9862,17.5448,18.1852
14.426,15.895,16.784,16.855,17.2897,17.7352,18.3839
14.553,16.461,17.285,17.346,17.5125,17.946,18.5927
14.619,16.883,17.713,17.768,17.6945,18.1324,18.7818
14.651,17.094,17.912,17.967,17.7999,18.2387,18.8992
14.486,17.094,17.911,17.965,17.8421,18.2955,18.9699
14.486,16.732,17.547,17.607,17.6986,18.1793,18.8589
14.633,16.311,17.122,17.187,17.6022,18.1123,18.9051
14.869,16.071,16.922,16.993,17.1785,18.1856,19.0147
14.924,15.671,16.657,16.733,17.1564,18.3703,19.235
14.895,15.077,16.204,16.277,16.9685,18.3776,19.2386
14.859,14.034,15.293,15.362,16.5326,18.1189,18.9526
14.931,12.509,13.885,13.939,16.0296,17.8004,18.6231
14.395,11.754,13.278,13.314,15.6073,17.6031,18.3874
13.604,11.653,13.325,13.353,15.5827,18.0001,18.741
12.689,11.631,13.288,13.311,15.502,17.8931,18.6179
12.094,11.689,13.236,13.259,15.3977,17.4843,18.1864
11.691,11.759,13.279,13.3,15.377,17.3832,18.0617
11.556,11.985,13.463,13.495,15.4186,17.2977,17.9488
11.583,12.183,13.613,13.656,15.4745,17.2173,17.8603
11.825,12.68,14.076,14.132,15.8077,17.4009,18.0434
12.53,13.464,14.683,14.786,16.0608,17.5366,18.1815
13.645,14.372,15.574,15.669,16.3717,17.523,18.2025
14.29,14.482,15.567,15.653,16.3682,17.1498,17.7414
14.585,14.977,15.906,15.985,16.6881,17.2228,17.8432
14.799,15.571,16.399,16.464,17.0938,17.5165,18.1492
14.987,16.3,17.124,17.184,17.4062,17.8177,18.452
15.124,16.891,17.721,17.776,17.6946,18.1115,18.7518
15.179,17.337,18.156,18.212,17.9693,18.3888,19.0442
15.166,17.61,18.428,18.483,18.2207,18.6567,19.3319
15.285,17.44,18.256,18.317,18.2266,18.6911,19.3757
15.452,17.087,17.899,17.966,18.1546,18.8427,19.6685
15.856,16.872,17.725,17.798,17.8706,18.8883,19.7512
16.028,16.408,17.396,17.474,17.77,18.9725,19.8699
16.123,15.516,16.644,16.718,17.371,18.7922,19.6809
15.925,13.709,14.967,15.035,16.6805,18.2712,19.1139
15.967,12.691,14.144,14.189,16.3951,18.1777,19.0092
15.149,12.371,13.898,13.936,16.2203,18.2277,19.0321
13.758,12.129,13.805,13.836,16.0583,18.4877,19.2508
12.624,11.98,13.636,13.66,15.8539,18.2644,18.9732
11.91,11.91,13.457,13.481,15.622,17.7286,18.415
11.505,11.874,13.393,13.416,15.4954,17.5211,18.1837
11.355,12.111,13.588,13.621,15.5513,17.4497,18.0865
11.323,12.299,13.729,13.772,15.5994,17.3608,17.9895
11.509,12.777,14.171,14.228,15.9099,17.5203,18.1466
12.08,13.393,14.609,14.712,16.1033,17.5914,18.2145
13.044,14.103,15.3,15.392,16.5191,17.4881,18.1399
13.726,15.143,16.24,16.328,16.9326,17.7335,18.417
14.129,16.498,17.413,17.493,17.6939,18.2595,18.9902
14.383,17.067,17.896,17.964,18.1139,18.5671,19.3105
14.576,17.619,18.443,18.507,18.4449,18.886,19.6266
14.734,18.109,18.94,18.998,18.758,19.2037,19.9485
14.81,18.445,19.266,19.324,18.9915,19.4394,20.1968
14.844,18.545,19.364,19.421,19.1141,19.5774,20.3509
15.033,18.207,19.024,19.087,18.9967,19.4872,20.2664
15.264,17.763,18.575,18.644,18.8743,19.3942,20.2142
15.53,17.489,18.342,18.416,18.4152,19.4074,20.2628
15.627,16.915,17.903,17.982,18.2155,19.441,20.3282
15.591,15.807,16.935,17.009,17.6769,19.1143,19.9876
15.484,14.512,15.768,15.839,17.0225,18.6314,19.4695
15.522,12.87,14.319,14.363,16.5136,18.3052,19.1298
14.854,12.358,13.879,13.916,16.1611,18.1695,18.9581
13.731,11.949,13.618,13.646,15.8718,18.2966,19.0273
12.683,8.937,10.073,10.099,11.6678,13.5733,14.1987
12.058,8.729,9.779,9.803,11.3297,13.0263,13.6339
11.639,8.587,9.609,9.631,11.1084,12.7527,13.3419
11.418,8.649,9.639,9.664,11.0396,12.5951,13.1592
11.205,8.721,9.674,9.703,11.0094,12.4697,13.0217
11.113,8.983,9.9,9.941,11.1527,12.5174,13.073
11.182,9.166,10.056,10.106,11.2524,12.5449,13.1095
11.723,9.823,10.564,10.647,12.0408,12.7925,13.4301
12.553,10.824,11.481,11.584,12.5455,13.199,13.8983
13.254,12.442,12.969,13.079,13.4935,13.9933,14.758
13.667,14.061,14.534,14.649,14.2121,14.6453,15.4495
14.043,15.063,15.53,15.638,14.9942,15.1649,15.8676
14.195,15.819,16.286,16.388,15.6536,15.8298,16.4001
14.345,16.336,16.8,16.896,16.1198,16.2985,16.8888
14.415,16.544,17.01,17.101,16.3487,16.5468,17.1554
14.595,16.619,17.091,17.183,16.4265,16.6536,17.2658
15.057,16.469,16.945,17.036,16.4044,16.661,17.3038
15.537,16.464,16.973,17.066,16.4946,16.8512,17.5348
15.744,16.259,16.867,16.96,16.4799,17.1157,17.8349
15.718,15.258,15.966,16.054,15.6181,16.5127,17.1882
15.476,13.588,14.388,14.47,14.0937,15.2996,16.101
15.415,11.602,12.511,12.576,13.233,14.7543,15.5213
14.896,10.326,11.363,11.413,12.7038,14.3633,15.0885
13.934,9.616,10.755,10.787,12.2736,14.2126,14.8891
12.962,9.159,10.274,10.297,11.9635,13.8887,14.5556
12.286,8.877,9.906,9.927,11.5672,13.2804,13.9237
11.782,8.526,9.527,9.547,11.1744,12.8365,13.4518
11.525,8.542,9.51,9.533,11.0573,12.6287,13.217
11.28,8.572,9.503,9.53,10.9834,12.457,13.031
11.171,8.801,9.696,9.733,11.0913,12.4676,13.0434
11.09,8.966,9.834,9.881,11.1768,12.4824,13.0694
11.557,10.503,11.241,11.324,12.8526,13.6119,14.2444
12.277,12.21,12.868,12.973,13.6409,14.3118,15.0212
13.094,13.862,14.391,14.504,14.6775,15.1957,15.9693
13.827,15.603,16.078,16.196,15.5298,15.9649,16.7815
14.426,16.482,16.95,17.061,16.2632,16.4515,17.2509
14.929,17.091,17.559,17.663,16.7928,16.9848,17.6443
15.28,17.463,17.927,18.026,17.1306,17.3233,17.9662
15.567,17.577,18.043,18.137,17.276,17.487,18.1475
15.927,17.564,18.037,18.131,17.2758,17.5146,18.3008
16.457,17.421,17.899,17.991,17.2592,17.5277,18.217
17.048,17.327,17.837,17.931,17.2679,17.635,18.3608
17.258,17.079,17.688,17.783,17.2126,17.8582,18.6172
17.2,15.952,16.66,16.75,16.2376,17.1402,17.8492
17.117,14.426,15.227,15.31,14.8395,15.9712,16.5916
17.193,12.67,13.579,13.646,13.6205,14.9808,15.8
16.404,11.347,12.385,12.437,13.0249,14.714,15.4906
15.092,10.418,11.679,11.714,13.087,15.0555,15.7825
14.017,12.733,14.34,14.36,16.566,19.263,20.1412
13.365,12.118,13.615,13.633,15.8157,18.2012,19.0418
12.909,11.865,13.334,13.349,15.4853,17.7843,18.5925
12.627,11.935,13.36,13.385,15.3782,17.5453,18.32
12.523,12.03,13.407,13.442,15.3355,17.3617,18.1222
12.839,12.517,13.859,13.907,15.6573,17.5298,18.2838
13.605,13.181,14.502,14.564,16.1906,17.9574,18.7284
14.982,15.573,16.763,16.855,18.4723,19.4502,20.0953
16.081,17.468,18.566,18.659,19.5193,20.1498,20.853
16.864,19.269,20.186,20.271,20.4259,20.8243,21.5854
17.555,20.703,21.536,21.612,21.2361,21.5283,22.3227
18.042,21.75,22.578,22.651,21.7563,22.0397,22.8442
18.464,22.354,23.189,23.256,22.2343,22.3957,23.2086
18.85,22.616,23.44,23.507,22.4979,22.6188,23.4437
19.099,22.58,23.403,23.469,22.5511,22.7422,23.5804
19.333,22.172,22.992,23.064,22.3358,22.6678,23.5103
19.636,21.665,22.48,22.557,22.2406,22.6013,23.472
19.907,21.327,22.184,22.266,21.8481,22.2504,23.0766
19.825,20.703,21.694,21.781,21.5959,22.408,23.2679
19.709,19.62,20.75,20.833,20.7662,21.9608,23.0234
19.463,17.814,19.073,19.151,19.2617,21.2018,22.2673
19.32,15.653,17.028,17.089,18.3482,20.4678,21.5073
18.191,14.255,15.775,15.82,17.7339,20.0691,21.0675
16.572,13.568,15.381,15.408,17.3711,20.1188,21.0642
15.219,13.443,15.087,15.107,17.0171,19.5673,20.415
14.305,13.257,14.791,14.809,16.6788,18.919,19.7358
13.785,13.143,14.647,14.664,16.4787,18.6331,19.42
13.41,13.282,14.744,14.77,16.4348,18.4578,19.2134
13.324,13.377,14.791,14.827,16.3863,18.269,19.0126
13.659,13.819,15.197,15.246,16.6579,18.3871,19.1258
14.512,15.35,16.552,16.65,17.3123,18.9378,19.7007
16.049,17.75,18.943,19.04,19.7605,20.5356,21.2204
17.163,19.457,20.475,20.564,20.5764,21.1987,21.9427
17.958,20.239,21.153,21.243,21.1523,21.5373,22.322
18.625,21.271,22.104,22.182,21.6686,21.9424,22.7429
19.146,21.782,22.61,22.682,21.8377,22.0993,22.8967
19.581,21.855,22.689,22.755,21.8487,22.1124,22.9047
19.711,21.624,22.447,22.511,21.75,22.0121,22.8042
19.473,21.128,21.949,22.012,21.5538,21.8273,22.6215
19.35,20.139,20.977,21.05,21.1168,21.4135,22.198
19.394,19.512,20.391,20.466,20.6854,21.0067,21.8045
19.301,17.961,18.814,18.89,18.827,19.8533,20.8165
18.846,16.997,17.983,18.063,18.3813,19.7819,20.768
18.54,16.134,17.261,17.336,18.0761,19.6691,20.6468
18.144,15.313,16.571,16.644,17.7471,19.5186,20.4746
17.968,13.758,15.203,15.245,17.2377,19.1925,20.1339
16.853,13.134,14.651,14.686,16.7923,18.9626,19.8608
15.257,12.803,14.467,14.493,16.5588,19.1423,19.9865
14.066,11.479,13.134,13.151,15.3915,17.8174,18.5407
13.342,11.27,12.817,12.833,15.0515,17.1728,17.8623
12.905,11.366,12.886,12.9,15.0545,17.0944,17.7583
12.63,11.733,13.211,13.236,15.2387,17.1542,17.7928
12.5,12.075,13.505,13.542,15.4386,17.2192,17.8499
12.756,12.645,14.04,14.091,15.84,17.472,18.1017
13.526,13.197,14.41,14.511,16.0109,17.5319,18.171
14.657,14.255,15.453,15.548,16.2747,17.3993,18.0772
15.382,14.448,15.476,15.56,16.2711,17.0413,17.6449
15.727,14.967,15.904,15.982,16.6838,17.2064,17.8375
16.027,15.912,16.787,16.859,17.4932,17.9062,18.5584
16.243,16.885,17.708,17.771,18.0323,18.4359,19.0938
16.351,17.657,18.488,18.545,18.4368,18.8469,19.5152
16.568,18.173,18.992,19.05,18.6994,19.1124,19.7977
16.629,18.396,19.214,19.272,18.8509,19.2801,19.9842
16.544,18.135,18.951,19.014,18.774,19.231,19.9428
16.706,17.767,18.579,18.648,18.6212,19.2914,20.1336
16.931,17.546,18.398,18.474,18.4615,19.2252,20.104
16.812,17.073,18.061,18.141,18.3513,19.2258,20.1385
16.738,15.971,17.099,17.174,17.5144,18.8865,19.7853
16.854,14.566,15.822,15.894,16.742,18.3926,19.2556
16.989,12.877,14.25,14.306,16.2369,18.0704,18.9182
16.083,12.066,13.593,13.626,15.9452,17.9963,18.8091
14.699,11.922,13.597,13.621,15.8876,18.3526,19.1156
13.635,11.535,13.187,13.203,15.503,18.0651,18.7705
12.925,11.197,12.741,12.756,15.0327,17.2889,17.9602
12.55,11.066,12.581,12.594,14.8085,16.9798,17.624
12.341,11.207,12.679,12.702,14.7637,16.8045,17.4185
12.339,11.341,12.765,12.798,14.7535,16.6544,17.2566
12.761,11.852,13.241,13.287,15.0933,16.8415,17.4389
13.646,12.593,13.796,13.891,15.4342,17.0725,17.6808
14.865,14.557,15.748,15.839,16.5797,17.4484,18.1172
15.593,15.785,16.822,16.907,17.1062,17.8178,18.5316
15.839,16.247,17.168,17.248,17.4471,17.9176,18.6599
16.049,16.594,17.474,17.548,17.7234,18.0804,18.8276
16.255,16.953,17.776,17.839,17.894,18.2378,18.9782
16.368,17.143,17.972,18.029,18.0377,18.3843,19.1224
16.555,17.211,18.03,18.086,18.1545,18.5013,19.2462
16.607,17.338,18.155,18.21,18.3025,18.6647,19.4262
16.769,17.389,18.204,18.266,18.3589,18.7511,19.5269
16.861,17.5,18.311,18.379,18.4668,18.8917,19.7096
17.159,17.79,18.643,18.718,18.6759,19.1229,19.9887
17.256,17.786,18.774,18.855,18.9813,19.7577,20.4792
17.301,17.174,18.302,18.38,18.5802,19.7455,20.4605
17.179,15.544,16.8,16.874,17.1684,18.9319,19.7971
17.24,13.258,14.63,14.687,16.495,18.468,19.3058
16.379,12.213,13.737,13.769,16.1457,18.3332,19.1283
14.897,11.811,13.483,13.507,15.8685,18.4718,19.2075
13.678,11.707,13.347,13.37,15.7963,18.5405,19.4226
12.992,11.658,13.189,13.21,15.5829,18.0212,18.8782
12.576,11.599,13.102,13.122,15.433,17.7905,18.6231
12.306,11.66,13.12,13.15,15.3095,17.5382,18.3425
12.241,11.832,13.245,13.285,15.339,17.4295,18.2235
12.438,12.325,13.703,13.757,15.6618,17.601,18.3917
13.201,12.771,14.035,14.101,15.8971,17.7194,18.515
14.464,14.307,15.497,15.587,17.3648,18.5185,19.1516
15.315,16.346,17.442,17.534,18.5484,19.1614,19.8564
15.871,18.279,19.194,19.279,19.5479,19.9295,20.6826
16.329,19.492,20.322,20.397,20.3317,20.6057,21.3839
16.622,20.382,21.208,21.278,20.7207,20.985,21.7682
16.924,21.005,21.839,21.903,21.0281,21.298,22.0885
17.208,21.477,22.3,22.365,21.4755,21.5784,22.3851
17.336,21.749,22.57,22.634,21.8043,21.9301,22.6074
17.527,21.579,22.398,22.469,21.6881,21.8709,22.57
17.755,21.189,22.004,22.08,21.5185,21.7604,22.4913
18.153,20.818,21.673,21.755,21.3875,21.7826,22.5457
18.22,20.215,21.205,21.292,21.1539,21.959,22.7824
18.237,19.208,20.338,20.42,20.393,21.5812,22.3793
17.815,17.496,18.755,18.832,18.9024,20.4325,21.2872
17.774,15.205,16.58,16.64,17.4643,19.628,20.689
16.86,13.513,15.031,15.075,16.9371,19.3145,20.3298
15.427,12.641,14.352,14.377,16.6668,19.4549,20.4119
14.151,9.743,10.857,10.881,12.5666,14.4964,15.2197
13.274,9.295,10.323,10.345,12.0174,13.7336,14.4282
12.65,8.936,9.935,9.954,11.594,13.2544,13.9248
12.288,8.794,9.759,9.782,11.3339,12.9003,13.539
12.134,8.611,9.54,9.566,11.0891,12.5582,13.171
12.055,8.893,9.786,9.823,11.2493,12.6214,13.2365
12.14,9.278,10.144,10.191,11.5143,12.8161,13.4536
12.916,11.291,12.029,12.114,13.6606,14.5078,15.2724
13.816,13.115,13.773,13.882,14.482,15.242,16.0838
14.76,15.052,15.582,15.699,15.5826,16.192,17.1046
15.408,17.017,17.493,17.616,16.7997,17.024,17.9752
15.992,18.019,18.488,18.604,17.6479,17.8568,18.5441
16.373,18.71,19.18,19.289,18.2527,18.4664,19.168
16.606,19.165,19.631,19.735,18.6654,18.8809,19.6008
16.804,19.394,19.862,19.96,18.9138,19.1489,19.8887
17.066,19.469,19.945,20.043,18.9919,19.256,19.9999
17.488,19.283,19.762,19.86,18.9355,19.2287,20.0015
18.002,19.193,19.706,19.805,18.9454,19.337,20.1459
18.165,18.761,19.371,19.47,18.7206,19.3882,20.2203
17.974,17.678,18.389,18.482,17.7849,18.7102,19.4926
17.521,15.621,16.424,16.51,15.905,17.0523,17.7212
17.418,13.556,14.467,14.536,14.4108,15.781,16.3787
16.632,12.157,13.196,13.25,13.5967,15.2914,16.1244
15.484,11.214,12.476,12.513,13.29,15.264,16.0467
14.349,10.439,11.554,11.579,13.1305,15.0661,15.7921
13.513,9.981,11.009,11.032,12.5721,14.2936,14.9907
12.942,9.639,10.638,10.658,12.1726,13.8375,14.5082
12.533,9.494,10.459,10.482,11.9115,13.4818,14.119
12.271,9.383,10.31,10.337,11.7095,13.1797,13.7979
12.197,9.547,10.438,10.475,11.7578,13.1286,13.7466
12.131,9.972,10.838,10.886,12.0803,13.3868,14.0253
12.63,11.917,12.655,12.743,14.0157,14.7882,15.5413
13.517,13.617,14.276,14.386,14.8809,15.5654,16.3937
14.483,15.003,15.533,15.651,15.7742,16.3047,17.1919
15.369,16.777,17.253,17.375,16.5966,17.0617,17.993
16.071,17.782,18.251,18.367,17.4367,17.6428,18.4289
16.634,18.386,18.856,18.965,17.9639,18.1735,18.8622
16.942,18.701,19.167,19.27,18.2504,18.4602,19.1606
17.166,18.842,19.31,19.407,18.4194,18.6476,19.3639
17.522,18.803,19.278,19.375,18.3942,18.6497,19.3651
17.973,18.49,18.969,19.065,18.224,18.507,19.2455
18.413,18.336,18.847,18.945,18.175,18.5556,19.327
18.598,17.982,18.592,18.69,18.021,18.6787,19.4774
18.503,17.069,17.779,17.871,17.2389,18.1564,18.9143
18.173,15.71,16.513,16.6,15.9861,17.1354,17.8106
18.222,13.886,14.798,14.868,14.7072,16.0987,16.9695
17.397,12.488,13.528,13.582,14.0275,15.7257,16.5521
15.978,11.598,12.861,12.899,13.7592,15.7371,16.5139
14.691,13.677,15.287,15.31,17.4222,20.1483,21.0947
13.851,13.388,14.887,14.908,16.9888,19.4032,20.3156
13.343,13.149,14.619,14.638,16.6745,19.0018,19.8808
13.013,13.121,14.548,14.576,16.4788,18.6728,19.5155
12.795,13.09,14.469,14.506,16.3229,18.3746,19.1989
13.104,13.423,14.765,14.816,16.4991,18.3958,19.2101
13.932,14.127,15.45,15.514,17.0654,18.8568,19.6911
15.466,16.804,17.997,18.092,19.5559,20.6775,21.3769
16.767,19.358,20.458,20.557,21.06,21.6787,22.4513
17.657,21.016,21.935,22.025,21.9282,22.3139,23.1412
18.354,21.927,22.76,22.84,22.4723,22.7488,23.5969
18.917,22.704,23.533,23.608,22.7912,23.0571,23.9091
19.304,23.18,24.016,24.085,23.0005,23.2711,24.1278
19.65,23.463,24.288,24.357,23.2615,23.4143,24.2835
