ic-1,ic-2,ic-3,ic-4,ic-5
1421.2,20254.8,6923.6,6801.9,13948.2
5829.1,2936.8,4764.3,6823.9,6278.9
1184.5,14378.2,3501.8,10032.4,42535.7
5277.8,19804.8,21918.1,17759.7,8624.4
1224.8,5229.9,6773.5,10381.3,12956.3
7972.3,9048.7,3871.1,8336.5,297
592.3,9554.9,6853.3,5076.1,13775.3
1759.3,5049.7,7579.6,5133.6,11180.4
2721.8,15159.1,3789.8,13226,7055.9
2783.6,6031.2,11136.6,13948.2,5126.3
36.7,26166.2,6033.4,8922.5,12676
10102.8,3789.8,7579.6,6959.1,3533.7
761.3,6963.8,5681.7,2628.6,11750.7
10614.3,3923.3,4426.4,6589.1,10729.3
1083.9,5315.3,6012.3,16620,15467.9
2126.8,7330.3,11720.3,12839.2,9636.4
221.1,17509.2,7484.2,5313.7,7880.9
4054.6,4542.9,11609.4,9169.9,9820.2
6838.7,4875.5,3797.1,6922.1,5673.1
10214.5,2422.9,5497.7,9188.6,54100.9
467.9,3514.8,6707.6,14939.2,6000.7
183.3,4951,1428.9,9247.1,5425.7
99.9,38124.8,13680.9,24543.8,12625.9
4082.7,1224.8,12353,13617.6,8672.2
3278.2,12711.6,707.2,18261.8,2266.4
207.7,2425.9,7738.5,11584.9,7105.8
4082.7,4607,5787.1,7895.4,2381.6
7218.1,6955.8,9427.2,12617.2,14028.7
2867.2,1257.6,2652.8,3513.9,20045.9
568.5,2824.9,4175.3,12334.2,12580.7
2421,2334.1,324.2,11987.9,5345
3869.5,22.1,22788.3,14023.2,5670.7
20.4,9499.6,4431.5,15493.2,6791.8
4408.3,9012.8,4547.7,8866.6,4261.1
2276.7,4676.8,5925.9,34441.5,5268.8
3259.6,4168.8,5622.4,2597.8,1263.3
1786.2,2686,4737.2,2748.9,12282.6
351.9,10995.5,10390.1,12744.6,6134.5
10446.1,4522.8,8699.3,13943.2,21800.4
2978.3,7008,14917.3,6058.6,9446.4
1020.7,473.8,6092,6929.3,8368.4
3.9,4737.2,24805.8,2041.3,11552.4
1759.3,1448.2,5583.3,13527.6,3794.2
163.3,1145.2,4737.2,4715.4,4899.2
3358.1,268.8,15184.7,7668.3,2020.4
394.8,5983.9,5294,10570.6,5103.3
11809.1,7211.9,10711.2,7672,17737.7
236.9,758,366.5,8103.1,7708.3
3600.9,11967.7,7209.2,90163,6477.9
7016.1,2257.8,5277.8,8031.1,1276.7
1779.2,2721.8,15134.3,2381.6,15798.3
5585,36.7,10191.1,588.4,7832.2
3934.5,2036.9,7671.9,8693.6,5131
439.8,183.3,6346.6,14983,3891.2
6124,680.4,2273.9,11771.1,15558
2819.1,17994.9,7579.6,4528.1,17683.7
214.9,3368.8,3939.2,8271.4,29324.9
3116.6,8374.7,16810.5,6654.2,8842.8
7371.8,1273.2,8504.1,6322.9,10861.2
953.3,2320.6,6446.3,9809.1,9285
12255.2,5054.1,10721.1,5305.7,7011.1
1099.5,1769.3,9454.6,9872.8,2449.1
7509.8,12731.6,7131.2,13443.8,33713.3
6092.7,4462.8,17596.9,11608.4,6975
721.3,2205.4,7840.6,15656.5,22830.5
3789.8,2159,486.3,10036.7,1292
2203.2,127.6,3323.1,3947.8,7266.8
1076.8,12853.8,2942,5474,14660.8
473.7,3158.1,3650.8,7579.6,4639.4
1404.6,3158.1,6521.5,4216.3,9619
5181.2,3335,2756.1,10086.1,8272.3
12248,646.4,28624.5,3057.7,24458
3893.6,1564.8,6762.3,8708.8,25679
3789.8,6101.5,2790.8,9129.9,3280.2
6316.3,2350.7,4501.4,350.7,5741
758,11907.8,11544.5,4582.2,5328.2
16637.7,8468.9,2296.7,2844.8,7123
6459.8,340.2,5383.2,9805.5,8353
8356.6,21010,6316.3,12665.8,5052.7
37603.5,5307.5,17548.4,13662.1,25842.4
21895,3402.2,2250.8,7689.8,6676.7
3815.1,17587.8,14717,4366.7,5131.2
549.8,7579.6,1579.1,16123.7,10146.3
2482.2,1905.9,7664.4,10882.9,5607.4
1055.6,2989.3,4535.1,5401.4,6244.6
2365.7,379,3588,6227.1,106177.5
583.7,3958.4,14278.7,7300.3,9690.3
3130.3,7632.8,2526.5,7629.9,3984.2
2041.3,19690,17742.3,12212.5,7375.5
3706.1,4899.2,14133.6,8471.5,4349.7
1184.5,2154.5,13077.2,7961.2,11163.9
1326.4,1579.1,6779.7,5764.9,1894.9
1980.4,1263.3,8825.5,9314.9,3789.8
2434.5,3158.1,4737.2,10369.5,6152.9
3997.8,3790.5,960.8,5979.6,7639.9
0,340.3,9817.5,20292.7,12521.4
378.8,3789.8,7986.7,31307.7,3912.6
672.2,4522.5,5384.4,3158.1,680.4
12422.1,3736.8,18912.2,23760.8,10204
994.3,8083.7,1466.1,5187,15742.8
2501.3,8451.9,6511.6,6560.4,7705.9
1759.3,5244.2,2199.1,1238.4,9773.6
11784.9,7038.1,1375.5,30937.5,3547.2
947.4,1020.7,5546.4,9866.4,5190.7
2327.4,2157.8,4986.5,3537.3,2648.6
6400,7258,7978.1,12248,13264.2
922.6,3730.7,8187,8518.8,2700.2
3158.1,3158.1,8024.1,6400,13332.7
1136.9,4729.5,8320,3721.8,11369.3
807.6,4037.8,1285.4,4430.6,14459.4
4639.3,9574.2,2150.6,12336.4,10502.7
790.1,0,7657.4,9019.7,12671.7
1936.2,7807.4,12978.6,14289.3,19606
7735.6,1009,5171.6,11602.6,7159.7
914.2,5240.8,12445,3572.3,7872.4
7715.1,9839.9,14553.1,7766.6,6823.3
1515.9,3474,7773.5,8233.4,8483.5
3927.6,3399.5,11003.9,9991.3,14291
2541.5,947.4,11001.9,3756.1,32626.4
4899.2,30438.5,8211.2,8527,20139.8
1020.7,1735.9,6526,931.4,7646
3700.7,4398.2,7578.7,9675.5,2697.4
6403.3,6773.5,5577,13848.1,3789.8
21807.1,10206.7,3002.2,4100.5,2565.6
2286.8,3386.6,12878.6,13314,1962
1832.6,3872.8,16269,1905.9,11512.3
92.8,2314.9,3158.7,10168.6,5943.1
12678.1,5923.6,1611.6,7430.8,4529.7
9268.3,3789.8,5679.4,5497.7,7200.6
1515.9,13423.1,6097.6,7563.8,2381.6
3472.3,4398.2,2041.3,6988.5,21116.5
335.6,5095.1,14111,9712,19039.8
13715.8,7230.8,11369.3,12248,4103.6
636.6,7592.7,5787.1,5567.3,12856.1
7579.6,113.7,2381.6,5808.9,963.7
3402.2,2628.9,1292,4398.2,5723.8
2842.9,2837,5305.7,10182,3932.3
4209,2665.9,5352.9,14653.9,17894.1
3223.2,5321.1,7994.8,5928.9,4936.2
2145.9,3868.3,1274.2,6908.6,4133.7
5497.7,6316.3,11349.6,5457.3,6149.7
9405.9,4417.1,8081.5,10024.3,4467.2
2110.9,5458.6,4980.9,106065.2,12830.1
134.1,2012,6735.5,4534.6,20856.7
2215.6,13324.3,6932.3,1554.4,75521.7
3353.1,4031.7,12266.9,11618.7,10827.8
6676.6,916.3,379,11219.8,11953.1
7107.1,1263.3,6124,10206.7,11766.5
4341.5,1282.8,4948.5,7674.3,9825.6
3789.8,1224.8,12565.4,2924.5,9474.4
2199.1,7336.7,5607.2,9653.3,2526.5
1099.5,1579.1,8945.2,8523.3,11185.3
1531,836.3,1865,13845,11019.9
5497.7,5122.8,2481.2,6592.5,14879.5
5485.2,2384.1,7565.4,8283.2,10855
1282.8,504.9,21820.2,3662.5,7566.2
5588.2,10901.6,6250.1,15301.8,15921.4
548.9,32104.9,4588.7,14114.6,8024.3
256.4,2381.6,2210.7,1894.9,7834.5
11993.8,11609.9,9866.4,6437.1,6472.8
4563.5,8165.3,4798.1,4279.6,7309.2
8507.5,3789.8,10087.5,10082.9,9474.4
789.7,9337.4,8796.3,7825.1,4508
394.8,6342.7,5644.8,1894.9,9597.7
850.7,901.8,18037,11173.3,4985.3
3674.4,12668.7,2624.5,8158.6,8455.3
5317.1,4704.7,16675,4181.1,6063.6
8287.7,5787.1,6284.7,32392.8,20608.9
994.5,8523.6,2394.5,6618.7,1399.6
947.4,544.4,3665.2,33069.6,4295.1
0,20971.9,7397.6,14643.3,6642.1
16330.7,3789.8,1974.2,7868,5168
1627.3,5731,9591.2,14660.8,10151.7
2273.9,1238.1,4772.8,9429.2,24092
4.3,616,6662.5,6328.1,3884.5
3665.2,8530,1832.6,5372.9,6333.7
626.2,13158.3,41178.5,2368.6,6658.7
3791.9,8011.6,12160,2947.2,19544
2381.6,221.1,3158.1,3854.4,25751.4
10206.7,4722.6,7895.4,6998.2,7137.4
3665.2,4667.4,9182,12487.1,10361.9
916.3,272.2,8446,10099.3,10720.5
3402.2,1894.9,12741.7,1832.6,7013.6
2777.8,1579.4,10621.3,8751.3,15056.1
15117.3,2842.3,7652.2,5715.7,34166.3
1263.3,3665.2,7433.9,5951.2,13946.1
1894.9,9335.8,2199.1,9269.8,6639
3402.2,8975.8,4797.1,9808.3,1313.2
7247.1,3789.8,16330.7,9929.9,17060.6
12404.1,5131.2,28153.4,7951.3,5684.7
212.7,4826.4,5983.9,20413.3,12354.1
5416.5,3989.2,3221.3,10238.5,9086.9
439.8,2932.1,4737.2,12297.6,5414.6
170.1,2492.3,11119.4,1601.3,4278.6
2499,1020.7,4997.9,6403.9,238.2
3711.5,1894.9,5684.7,15733.7,8960.4
2781.5,2255.4,8118.9,17267.8,14843.3
1276.1,1763.2,8243,10531.6,15899.9
2932.1,15821.2,947.4,23190.4,7585.7
409,9700.7,11907.8,2961.3,6063.6
1063.4,8370.6,4701.3,3528.3,4642.5
7671,26.5,5983.9,4240.4,3989.2
4907.5,2969.3,6295.8,14972.2,16949.5
212.7,3211.1,8406.4,31508.7,5326.4
4986.5,8943.2,4870.8,6804.4,9767.3
4629.7,8620.6,11509.4,947.4,3677.8
408.3,2456.7,3158.2,4068.6,23272.2
10719,7896.8,11431.5,9475.3,4559.6
1461.6,8712.3,1762.3,3841.3,18749.4
3410.8,19681.1,15767.2,8711.5,3266.1
2395.9,15771.7,5926.6,9916.6,3280.2
2126.8,11579.9,7692.2,7484.9,8057.3
2779.2,4986.5,3006.9,8564.4,9973.9
3298.6,6319.4,1759.9,2193.6,10869.4
5103.3,3954.1,10995.5,2319.7,387.4
2140.2,2273.9,1736.1,17364.7,11120.4
5353.1,4371.6,12086.4,5168.7,13907
2962.6,510.3,9156.6,3674.6,17234.5
1061.5,7499.3,1653.8,7909.3,3579.6
6498.9,3040,25301.4,6838.9,10232.4
15585.9,15926.8,5478.5,6996.7,2501.8
1589.9,1947.4,8820.9,11630.5,12689.6
1408.2,12031,10235.8,5808.2,3789.8
12892.6,9698.2,2296.6,6253.2,6462.7
13656.7,2578.5,6442.6,2606.9,8297.9
3402.2,18269.5,6249,8297.3,30200.6
3573.4,6670.2,23900.8,15479.5,7994.8
757.5,5651.4,4673.6,11868.9,10886.1
1769.8,2137.7,733,295.4,7330.3
3626.6,473.7,5138.8,2238.8,612.9
14582.1,3014.6,11365.9,8087.3,19361.7
3535.9,6618.9,17219.6,7571.6,7317.7
614,300.4,9043.8,5684.7,20413.3
2286.9,5212.5,1862.4,6519.6,26279.3
3298.6,4673.4,2842.3,27992.9,1263.3
4632.1,12181.3,15866.3,9374.7,19253.6
1281.2,3961.2,12541.6,17082.7,17704.1
6584,7550.1,14846.8,5711.2,9893.7
4581.7,1695.3,4664.9,8964.9,4822.8
2842.3,379,13.7,6124,1360.9
10032.2,5371.9,2991.9,6591.2,5421.5
1074.4,10801.7,15787.6,11223.7,10472.6
13382.7,1020.7,14254.7,6572,8203.3
4391.4,1776.1,11236.6,9121.8,8549.4
16971,7579.6,13842.4,22240,4885.6
3470.3,1609.9,5684.7,13242.8,10506.9
5048.9,6192.2,1679,14159.1,18625.8
1020.7,8988.7,3147.9,7197.3,4880.8
947.4,6158.8,2041.3,3062,32625.9
2291.1,13151.9,13524.3,7417,13109.2
5432.2,5301.2,10052.8,14996.6,7263.7
1902.5,4705.8,4549.8,3638.2,9973.1
7481.9,1862.4,355,10013.5,10422.8
1466.1,8656.9,11222.6,14211.7,11743.4
157.9,4433.2,17552.7,6606.5,7579.6
2199.1,366.5,8655.9,24833.1,24584.5
768.7,2041.3,3666.6,10519.9,8888.1
107.7,315.8,5080,5460.9,6004.1
1836.2,4926.7,9757.9,8570.6,9770.5
1974.2,983.3,3570.6,5182.2,12712.1
191.1,1499.8,8239.5,10686.3,1974.2
3410.8,9626.4,6000.4,3147.2,17690.5
9769.7,5384.4,3537.1,18186.6,4547.7
274.9,3031.8,14878.2,3596.5,13630.6
22562.1,1596.4,1895.3,5684.7,4232.1
5078.2,580.6,2842.3,10904.3,11034.3
2767.9,11461.7,1020.7,4771.3,3665.2
4252.8,5368.9,7854.4,30859.4,7905.6
1894.9,2103.9,19981.5,10724,6632.1
13327.7,7021.1,18323.4,5497.7,23117.6
884.6,10155.6,8421.4,33600.3,11108.1
341.1,758,3674.4,7881.3,3402.2
2339.3,10206.7,3474,9069.2,7884
16721.1,5737.6,5568.3,16115.8,7720.9
22165.8,2677,10934.2,14547.8,5024.9
1364.3,4306.6,11500.8,5291.2,8914.6
9505.8,403.2,7330.3,15776.9,10974
4422.1,5946,16341,3712.9,30924.4
340.2,3402.2,2505.3,6947.9,11369.3
8877.6,2892.1,9097.5,7243,12945.6
12892.6,15527.3,14980.6,11078.8,1750.6
8.5,2273.9,7542.8,8092.3,4142.4
5277.8,680.4,4621.5,6478.9,9434.8
3553.6,7828.4,3237.1,8096.6,4843.5
3138.4,4838,4210.8,23235.7,5393.5
527.8,1635.6,18640,17537.2,1579.1
6514.9,3033.8,7348.2,9477.5,2230.9
208.3,3062.6,14315.1,5173.8,9798.4
15.8,19986.6,3811.4,4522.9,11614.2
3948.4,2121.9,3471.9,4947.2,5607.7
1421.4,15.8,5715.7,31408.8,6459.8
2259.1,3789.8,7186.3,6209.5,17637.1
1480.4,853,4786.1,9410.7,11369.3
549.8,680.4,1764.9,37498.8,6424.3
4823.5,1865.8,19151.5,10709.5,4769.7
4348.4,5132.9,5598.6,9853.9,9584.9
521.2,3490.6,6145.4,6001.7,9663.7
2300.3,836.7,10021.3,8196,1070.6
1276.1,59064.8,3789.8,1894.9,3430.3
1579.1,11563.9,1930.5,7330.3,5103.3
7607.8,12440.5,11940.4,5234.8,7412.2
16786.5,6536.2,14168,7860.6,4114
5659.3,3789.8,549.8,4422.9,6249.5
1270,6504.1,4737.2,18006.7,8505.8
401.9,4490.9,3572.3,680.4,15470
8246.6,19144.3,7144,81653.3,7949.4
3474,4082.7,8378.8,8389.4,6667.3
4952.5,14720.3,24937.8,6965.6,11488.3
10116.8,7281.4,2581.4,8865,5349.3
11845.2,3424.6,5347,3327.8,236.9
2582.5,7200.6,2882.5,12133,911.4
6271.2,7291.7,9564.8,6650.9,8411.6
4022.8,2686,4926.7,5100.5,2599.7
6704.8,11473.3,12131,9905.8,2255.7
3472.3,19366.9,6520.4,4324,4105.6
439.8,1421.4,6736.4,3732.4,21111.3
10093.7,680.4,2526.5,1583.6,9396.1
2394.8,31891.3,10037.8,5441.5,2842.3
8195.5,3490.6,2269.6,6805.6,9708.5
3279.6,3158.1,10734.5,17439.2,6888.3
1466.1,3511.6,12137.8,4899.2,10832.1
7102.4,1118.4,6481.6,12276.7,122.5
10192.2,4082.7,5136.2,16267.6,13660.8
638.7,1698.6,2260.6,1705.4,457.9
37.5,3600.3,2273.9,8020.8,9671.4
1832.6,25003.2,4665.5,12891.7,8370.6
25532.8,5002.3,3219.2,20837.1,3742.4
2596,367.4,6124,16112.5,2526.5
16793.9,473.8,1636.7,53041.9,4899.2
12995.8,15314.6,15627.4,22194.3,12006.6
6658.7,5469,8642.3,7510.7,19816.3
5277.8,2262.7,3056.2,11808.7,3789.8
1000.7,8480.9,4691.4,9425.8,15285.4
1826.6,1020.7,5058.4,9945.3,482.7
1633.1,1007.4,8764.5,13713,23685.1
340.2,7854.2,4981.6,3814.6,7579.6
8730,11403.7,9733,26211,3463
101563.5,5684.7,19698.3,4916.1,7518.9
6367.5,2362.5,6316.3,9221.7,10034.8
868.1,2210.7,2933.7,3852.9,4547.8
1723,6010.7,1894.9,4864.2,10683
384.1,5671,4986.5,6907.8,3789.8
1161.9,8505.6,9423.8,9712.9,20977.2
11130.8,680.4,7652.1,12902.5,7570.2
1020.7,6051.7,6442.6,4791.2,36121
8601.2,1130.2,18439,17220.3,6446.3
11726.8,3402.2,568.5,17219.6,5215.3
1421.2,1258.8,3789.8,7374.6,8860.2
3402.2,89.5,13902,6142.2,13551.3
5788,5864.4,4430.9,9476.2,13239
2721.7,6597,9383.8,17624.3,2381.6
2499,4315.2,5452.5,8436,5057.9
476.5,2652.8,4408.2,4737.2,12701.7
366.5,1429.2,16115.2,10301.3,3051.5
2499,2721.8,7722.4,10839,17461.5
9375.7,4593,5207.5,3948.4,16117.5
1184,3518.6,4372.2,13895.8,12690.4
0,2303,5499.4,8109.7,6836.4
408.3,21909,2024.8,3756.5,20158.1
1026.2,959,5111.2,4109.9,10039.2
1658.3,12494.9,75815.3,5103,3264
8944.9,27642.3,4791.1,13589.9,33137.9
4774.9,4547.7,5481.2,21223.8,4323.7
785.8,13069,12494.8,2445.3,3338.4
9172.1,6823.1,15102.9,6976.2,19408.9
1537.3,3473.3,5548.9,14301.4,29038.3
1648.5,3147.1,3739.4,3867.7,12160.3
1633.1,17388.9,5179.4,16266.6,3887.1
1063.4,2284.7,2041.3,6791.4,12377.4
1276.1,3158.1,5108.9,7044.5,17067
3733.4,3347.6,1263.3,6617.4,2368.6
2721.8,2638.9,2990.5,10259.7,7601.5
4547.7,3163.4,6020.9,10477.6,3217.9
374.8,6863.7,9045.9,9709.6,8355.6
805.9,1334.2,4505.7,4815.7,11053.5
1490.3,5371.9,16959.5,3407.3,9225.1
4779.8,4452.4,2210.7,9973.1,33841.2
12360.8,5684.7,1579.1,3665.2,20778.9
11631.4,4547.7,2166.9,21119.7,12437
789.5,19883.3,6245.9,20760.8,12699.5
2526.5,18102.6,3158.1,2668.3,19315.4
3158.1,4219.7,7392.6,24069,9322.8
2226.8,7554.9,3031.8,2742.6,4107.1
1360.9,6506.2,3789.8,5142.3,4763.1
12461.7,4156.9,16669.9,14899.8,9701.2
6868.2,4082.7,2250.2,3289.8,8170.3
2271.6,4807.5,12950.7,3742.4,5224
3735.1,14425.8,11536.1,7846.7,16995.6
9836,1439.8,1310.7,4031.7,33858.9
6212,6020.9,3134.5,8121.2,11396.2
1977.4,1421.2,4279.6,4905.9,20187.3
2126.5,2423.5,2210.7,14854.4,9727.7
20293.2,2464.1,3009.8,6169.5,7137.4
5053,6890.5,15592.6,2721.8,4421.4
7004.1,10518,7967.6,5531.7,3402.5
10424,3626,15480.7,14360.8,6316.3
5208.4,3866.3,9181.1,2295.6,10792.7
3068.1,1723,59028.3,6193.1,15671.9
25156.5,3158.1,2463.4,4213.2,5850.8
2666.1,2075.7,3789.8,4422.9,2199.1
4722.1,2104.4,1579.1,26209.5,4178.3
1157.4,2584.6,4679.1,5988.9,2723.9
1818.9,9278.8,12284.3,7263.7,5985.3
5530.3,3916.9,18376.7,5277.8,16612.1
2721.8,4163.4,22083.2,7977.6,11144.9
2126.8,3789.8,11258.9,6752.5,14062.1
6019.1,6489.7,2127.5,19580.5,3789.8
5787.1,10450.2,1925.1,6986.5,6449.3
2356.4,12952.5,14776.5,6804.4,8388.4
789.7,789.5,2721.8,5919.1,21016.5
24089.5,2565.6,19274,4994.7,8115.9
14846.4,6330.5,5481.2,2940,13001.3
9081.4,2998.8,575.7,8911.9,10495.1
845.4,1832.6,8555.9,10232.4,10236.3
17504.1,8570,9081.4,23754.4,36528.6
4559,3402.2,4690.4,9315.2,8337.5
3983.1,9069.2,746.5,9773.2,7872.4
42975.4,3789.8,11087.2,15597.9,7450.7
9612.4,2526.5,22973.3,10360.4,40923.2
7896.8,673.8,11513.6,6147.5,3414.3
2858.2,17845.2,19343.5,31428.6,6196.4
3158.1,1135.8,5480.9,18887.3,6124
0.4,4539.9,2526.5,23289.8,3158.1
12769.2,4093,6804.4,8058,4667.3
7803.1,12468.7,7895.4,5907,8657.9
3332,17265.3,6873.4,6328.9,13244.4
104.7,340.3,5788.1,9859.3,7187.2
3402.2,4421.4,20219.8,9710.4,4990.7
3912.6,15971.4,9895.6,3285.2,14169
11369.3,2261.1,3298.6,2876.4,3948.4
5035.3,4105.6,5527.8,17523.3,6814.6
2686.5,5684.7,2126.4,2790.1,6811.3
4626.2,5116.9,3062,20962.8,9272.1
4330.5,2936.3,4737.2,6779.4,3414.1
9474.4,2041.3,3950.9,16039.3,2833.5
7579.6,16721.3,9081.4,12973.7,18715.8
26873.1,2615.5,21265.5,3901.3,4168.8
6230.8,733,6632.1,5594.4,5441.3
16728.5,1855.8,4398.7,7581.3,11452
3637.7,8503.2,2015.8,10197.3,4665.5
3410.8,3474,9029.5,8306.8,5649.5
3716.3,3914.3,7064.3,2766.3,8030.1
4826.2,947.4,7579.6,10833,35494.4
7144.7,4487.9,12250.3,3697.9,9518.1
1117.3,8617.9,9158.6,2357.1,14040.2
987.1,15983.6,9698.4,20037.8,7440.6
6804.4,2842.3,8105.8,4899.2,2565.6
293.2,4252.8,5356.6,33729,5583.2
6802.3,14211.7,9970.7,5369.7,6180.8
14180.4,4763.1,2965.1,5268,4442.7
3922.9,438,3797.6,8842.8,7852.9
1332.4,6446.3,10678.6,3158.1,8027.8
608.7,6221.9,11475.2,17670.5,6817
964.1,3951.9,4383.2,16790.5,13946.4
1558.6,7276.1,11691,1515.9,4105.6
3694.5,2651.2,784.6,2021.2,11453.7
1471.8,2273.9,4899.2,11446.6,8348.9
607.6,8295.3,4202.3,8530.1,5053
3100.1,10265.9,8957.2,3805.4,11731.4
2776.6,3402.2,7197.7,4421.4,7928.7
2301.4,5783.8,5490.9,7575.9,3947.7
1256.6,6124,16242.7,18637.3,13158.1
13557.9,6857.8,22822.5,11369.3,1324.4
3686.8,6912.6,12186.2,6474.2,5684.7
5567.3,14328.5,1515.9,15354.8,6929.3
1736.1,3494,17509.9,5928.7,10637.9
18521.5,1240.3,1779.9,18401.7,11382.8
1898.1,3090,2304.8,10464.8,3158.1
2721.8,11183.4,3783.3,10416.8,5696.9
2449.6,768.6,7451.5,7358.5,5992.7
7515.4,1488.7,19061.9,5868.2,17668.6
4204,12715.7,4899.2,6632.1,110
6597.3,4949.7,2620.9,5215.3,14021
6851.4,7587.7,11623.8,3989.2,3778.2
592.4,33816.9,6882.5,8696.7,9806.1
3402.2,1465.5,8433.9,3789.8,9073.6
2950,3746.9,7932.7,1466.1,5200.4
4421.4,25522,5792.4,8565.9,9474.4
714.5,10181.2,13227,12584.5,987.1
2565.6,2526.5,11591.7,8337.5,9931.9
366.5,4640.1,4561.9,5923.7,9002.3
10825.8,11992.4,4009.3,10154.1,11541.7
9271.1,2728.2,3789.8,12131,5684.7
1524.6,2273.9,4753,10996.7,15877.2
667,4215.6,2218.8,4892.5,3378.3
7390.1,2525.8,3674.4,10578.8,7832.2
5358.5,4779.8,3738.2,4082.7,15868.2
909.5,2998.8,5121.2,10182.8,3158.1
2368.6,6229.2,19673.9,13100.2,8684
7482.2,19178.1,5860.5,3037.6,29977.1
13364.2,6464.2,3158.1,7730.7,15950.2
0,2368.6,9871,2542.6,918.6
1649.3,5235.7,4398.2,9214.9,1263.3
3469.9,11009.2,7973.8,2566.1,8618.4
4547.7,11907.8,5305.7,4659.4,9086.9
3590.3,9600.8,7160.1,18550.4,3742.4
167.3,7664.6,5305.7,11814.5,5918.5
789.7,671.6,20586.7,9824.9,10159.4
10609.7,31340.1,5684.7,10426.9,4550
733,110840.8,51027.8,6464.2,3789.8
4253.6,2413.7,3711.7,3789.8,2815.6
694.5,850.6,8084.9,6983.5,6366.8
1759.3,5983.9,2112.9,3410.8,11251.9
6466.2,4737.2,6947.9,11408.9,16340.5
3402.2,7579.6,7579.6,10544.1,3789.8
3672.6,0,5358.7,5880.5,10401.6
5864.3,733,4480.6,13683.8,9773.6
2616.3,13757.1,5783.4,4082.7,8478.2
7444.9,2273.9,10108.9,8148.9,20173.7
372.7,229.3,4523.1,14048.1,6658
1773.4,11350.8,2636.8,2308.7,3291.1
4398.2,14969.8,1819.1,14281.5,18849.2
2846.1,2465.6,3626.5,6671,4019.2
5496.9,12632.6,7862.8,6788,11459.3
24279,10139.2,8745.6,7916.8,10869.4
11436.6,5036.6,9106.5,3310.4,10707.2
5086.5,9150.3,7895.4,6940.5,15502.7
12869.3,10386.7,29268.8,5173.4,3789.8
266.8,4479.5,10206.7,12715.7,405.6
366.5,6414.1,22912.7,31632.4,5774.5
6105,1579.4,5520.8,8592,17901.5
5354.5,385,4253.6,17958.6,3184.3
8969.2,4082.7,4300.3,10377,6947.9
1579.1,0,10169.4,12981,8301.4
947.4,11053.5,4093,4389,14411
5037.1,3668.6,8786.3,4031.7,18963.6
1642.2,4398.2,8258.7,4532.7,3674.4
2041.3,3474,6562.2,5674.9,15280.1
198.1,6234.3,14959.6,1020.7,2526.5
4973.5,10182.1,7479.9,18776.6,1894.9
4082.7,617.1,12952.9,9928.2,3402.5
7481.2,3115.4,14797.3,4737.2,7376.9
1894.9,21235.1,9259.9,12047.6,9851.5
7188.1,7041.1,9158.6,10664.2,3225.1
789.7,11218.5,12503.2,3600.3,11620.3
1224.8,8492.6,7749.7,15193.4,1894.9
7731.1,2752.6,2932.1,17862.4,12807.3
6391.9,3366.6,2184.6,11386.6,9190.2
3948.4,7994.3,3742.4,4168.8,18258.7
1466.1,1832.6,28207.8,294.8,8027.4
2665.4,4732.9,14525.9,6670.2,4421.4
9161.7,5201.1,6000.5,15416.8,5684.7
306.2,14318.5,3626.3,7404.7,4185.2
1775.2,6318.8,189.5,10475.3,17812
4106.3,2668.1,12214,8804.6,10322.9
14590.3,3402.2,5267,12790.5,13264.2
2892.2,5196.4,1394.9,13709,23711.7
2369.1,2721.8,5585.7,5251.8,14126.1
2126.8,4442,5261.1,13543.5,13573.7
19859.8,1360.9,19199.9,9093.4,4753.6
200.3,6433.8,170.1,6412.1,4737.2
15772.2,2497.7,5684.7,4754.1,6705.3
1020.9,4406,3228.6,4263.5,7579.6
2273.9,3981.6,10093.8,4376.4,17408.7
197.4,12885.6,5048,11869,1804
2381.6,3362.7,7579.6,7317.7,11518.4
3780.1,3672.5,2369.1,5844.3,18782.7
2857.9,5715.7,12381.8,7904.9,3329
6029.2,5908.3,6981.2,12808.4,6190
879.6,3861.4,3665.2,6311.8,7740.2
6949.8,6047.5,13055.9,27426.3,16866.3
53227.7,4926.7,4967.2,4863.5,6630.4
5497.7,13178.1,14024.7,1004.1,10548.2
4726.7,2166.8,2293.6,5242.3,3248.2
2680.5,1182.4,4082.7,9922.7,1945.6
68044.4,19388.9,6666.9,3789.8,17269
2526.5,9067.3,9926.6,3875.9,7837
4080.1,21030.1,4704.7,7441.2,15478
903.5,2728.6,8758,5604.7,7565.9
8236.1,1098.8,3537.1,4121,9373.2
1158.7,9219.9,5305.7,4254.8,27174.9
366.5,2369.1,7368.4,6597.3,6921.7
3402.9,473.7,13146.4,2519.8,13084.8
3982.2,9862.3,7749.4,8299.7,11667.9
947.6,2576.8,5015.2,7016.9,12316.8
3222.9,2652.8,4936.7,4290.4,2430.8
7278.2,2565.6,36370.1,15281,4918
7948.5,3902.9,8165.3,13206.6,11503.5
5033.3,1473.6,6402.4,6651,6589.1
2369.1,3665.2,23436.8,29985.2,6532.3
4014.2,6597.3,29706.9,851.8,5103.3
8437.8,6794.9,789.6,2842.3,6804.4
8217.3,4194,24987,6304.4,4993.9
927.9,1974.2,4764.7,11375.5,18302.3
63099.7,4015.6,4506.2,5688.1,12670.5
6597.3,987.1,916.3,4203.6,12988.6
6627.5,5103.3,2381.6,4422.9,7579.5
3823,4068.2,4466,18577.8,8697.8
