2015 Observed,2030 Baseline,2030 Extended Policies,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Extended Policies,2050 Net Zero,2050 Net Zero Mandates
19.15,25.6746,27.9855,30.5172,30.0791,33.0718,41.9521,47.7428,54.2767
18.048,24.9757,27.4483,30.2478,29.7722,32.2548,41.5667,47.8178,54.183
17.281,23.7771,26.1402,28.8667,28.3519,29.9464,38.735,44.5073,49.4509
16.793,23.5838,25.8047,28.33,27.8329,29.5667,37.9682,43.3521,48.1748
16.634,23.4165,25.5916,28.0638,27.5679,29.2406,37.5215,42.7864,47.5077
16.602,23.4469,25.545,27.9342,27.4569,28.9577,37.0589,42.151,46.7554
16.749,23.5601,25.5839,27.8823,27.4244,28.8544,36.7739,41.6894,46.2107
17.392,24.1566,26.1203,28.3426,27.9018,29.1604,36.958,41.7009,46.1696
18.812,24.9969,26.7385,28.9137,28.4869,29.6305,37.3757,42.0125,46.4977
20.173,25.8527,27.4956,29.4547,29.0973,30.1944,37.9668,42.5802,47.2108
20.231,26.1796,27.7185,29.4882,29.1337,28.8914,35.9758,39.7895,43.6227
19.86,25.0866,26.3992,28.0049,27.4816,28.1222,34.3163,37.1755,40.4154
19.584,23.9566,25.3239,26.8636,26.4041,27.3359,33.2973,35.9072,38.9028
19.284,23.3205,24.8496,26.3895,25.9875,26.6792,32.5711,35.0713,37.8494
19.012,22.9641,24.622,26.1089,25.7191,26.434,32.3225,34.7221,37.3069
18.801,22.6665,24.477,25.9153,25.5374,26.3176,32.1839,34.5174,36.9904
18.6,22.4494,24.4155,25.836,25.4631,26.3287,32.1964,34.5192,36.9606
18.766,22.3861,24.327,25.7364,25.3965,26.2902,32.146,34.5257,37.036
19.499,23.2054,25.0206,26.9707,26.5367,28.0033,34.8205,38.5206,42.1912
20.583,23.7761,25.5604,27.5634,27.0816,28.799,35.7367,39.6281,43.5604
20.698,24.18,26.0488,28.1676,27.6429,29.4905,36.6986,40.8921,44.9951
20.725,24.3407,26.2409,28.4328,27.8744,29.5785,36.9296,41.2832,45.4166
20.543,24.5813,26.5523,28.8333,28.2787,29.8552,37.4261,41.9977,46.1678
19.909,24.2904,26.3334,28.6996,28.1459,29.8615,37.6251,42.408,46.6135
18.705,23.7678,25.8835,28.363,27.8014,29.4711,37.4383,42.4494,46.6304
17.452,23.3387,25.6027,28.3213,27.7336,28.9834,37.3593,42.8033,46.9241
16.591,21.3722,23.7266,26.3449,25.7682,26.6114,34.4399,39.4189,42.6137
16.22,21.2587,23.4845,25.9183,25.3591,26.3626,33.8478,38.4843,41.6538
16.027,21.3127,23.4969,25.8857,25.3235,26.2848,33.6616,38.1924,41.3202
15.98,21.4283,23.5446,25.8656,25.3137,26.1236,33.3365,37.711,40.7737
16.079,21.3592,23.4094,25.6621,25.1137,25.8432,32.8798,37.0865,40.0976
16.637,21.9097,23.908,26.1055,25.5595,26.1016,33.0195,37.0608,40.0266
17.966,22.9022,24.7584,26.9274,26.3809,26.7681,33.6232,37.5531,40.4944
19.458,23.4864,25.0904,27.2442,26.7066,27.2034,34.0675,37.9509,40.921
19.615,23.7716,25.2159,27.1571,26.6436,25.8933,31.9102,34.8155,37.4994
19.493,22.944,24.3143,25.9761,25.6009,25.3385,31.0613,33.4381,35.7318
19.263,22.2738,23.887,25.2602,24.9158,25.1508,30.7503,32.877,34.9362
19.208,22.0466,24.0781,25.3404,25.0153,25.3425,30.9207,32.9298,34.7862
18.971,21.7868,23.8418,25.1015,24.7727,25.1457,30.5919,32.5406,34.2623
18.794,21.5343,23.5934,24.8443,24.5182,24.9703,30.2877,32.1921,33.8261
18.686,21.361,23.4279,24.6804,24.3558,24.896,30.1552,32.0524,33.6519
18.859,21.1563,23.2206,24.4775,24.1611,24.7226,29.9611,31.8797,33.4783
19.487,21.4588,23.6582,25.3915,25.0009,26.1512,32.147,35.0832,37.2049
20.536,21.5302,23.7645,25.5359,25.1473,26.3696,32.4673,35.5071,37.7043
20.529,21.53,23.8568,25.7403,25.3441,26.5629,32.8581,36.128,38.3648
20.464,21.5054,23.9354,25.9504,25.5367,26.6922,33.2068,36.7193,38.9596
20.152,21.43,23.9372,26.0601,25.6344,26.6225,33.2831,36.9834,39.1844
19.371,20.7759,23.3609,25.5821,25.1434,26.2588,33.0391,36.9311,39.1216
18.163,20.0888,22.7205,25.0631,24.6078,25.6448,32.5961,36.7135,38.8652
16.824,19.7191,22.47,25.0622,24.573,25.1543,32.5105,37.0718,39.1582
15.948,19.3777,22.3458,24.938,24.4912,25.1314,32.4636,37.0306,39.2114
15.456,19.2164,22.0293,24.4332,24.0034,24.8057,31.7804,35.9952,38.1521
15.183,19.1143,21.8912,24.2465,23.8187,24.5984,31.4743,35.5914,37.7248
15.098,19.2197,21.9778,24.2576,23.8501,24.5225,31.261,35.2382,37.3426
15.184,19.3923,22.1429,24.3406,23.9541,24.5997,31.2326,35.0769,37.2072
15.781,20.0859,22.7825,24.9138,24.5438,24.9995,31.6517,35.3856,37.5981
17.196,20.8441,23.5076,25.6004,25.2436,25.5332,32.3015,35.9953,38.3441
18.705,22.3005,24.3824,26.1358,25.7726,26.1831,33.1337,36.8611,39.4263
18.904,22.8914,24.8533,26.5592,26.1901,26.2152,32.4809,35.2577,37.7553
18.669,22.9337,24.8011,26.3572,25.9937,26.3155,32.3212,34.8281,37.3603
18.419,22.8796,24.7131,26.1951,25.8293,26.2717,32.1505,34.5127,37.019
18.23,22.7299,24.5469,26.0283,25.6563,26.0663,31.922,34.2607,36.7415
17.991,22.6902,24.4891,25.9848,25.6043,26,31.8553,34.2009,36.6862
17.849,22.7354,24.4937,25.9985,25.6154,26.0381,31.8743,34.2396,36.7709
17.847,22.8227,24.5365,26.065,25.6768,26.1516,31.9914,34.4065,37.0202
18.089,22.8503,24.496,26.0573,25.6693,26.1386,31.9696,34.4587,37.1751
18.875,23.1134,24.7118,26.2889,25.8809,27.1214,33.5671,37.0069,40.1481
20.192,23.8127,25.1424,27.0092,26.5477,28.0847,34.6625,38.2671,41.6455
20.411,24.5553,26.0379,27.8021,27.2444,28.8924,35.7325,39.6305,43.1938
20.347,24.9227,26.5511,28.4761,27.9576,29.2364,36.3058,40.4335,44.0627
20.118,25.1032,26.8727,28.9856,28.4771,29.5178,36.797,41.1367,44.7867
19.477,24.118,26.0313,28.3195,27.8092,29.2874,36.7575,41.3082,44.9882
18.496,23.1201,25.6659,28.0536,27.6046,29.1606,36.8545,41.6475,45.3216
17.387,22.9258,25.6233,28.2281,27.7777,28.9723,37.116,42.5309,46.4635
16.563,20.3163,22.011,24.062,23.7355,24.3205,31.4347,36.4178,40.8845
16.029,20.2523,21.7495,23.5246,23.2333,24.2076,30.8377,35.3883,40.2458
15.77,20.083,21.5081,23.1958,22.917,23.9491,30.4123,34.8483,39.9022
15.627,20.0758,21.4036,22.9782,22.7211,23.6547,29.8311,34.0499,39.0641
15.615,19.9125,21.1433,22.5968,22.3567,23.3046,29.056,33.0061,37.6807
15.804,20.2175,21.3523,22.6824,22.4766,23.1362,28.6131,32.2936,36.5147
16.451,20.5743,21.6493,22.8933,22.7178,23.0612,28.4275,31.9172,35.7268
17.143,20.8879,21.9481,23.1504,23.0028,23.3311,28.7609,32.1856,35.7074
17.726,20.7827,21.7529,22.9428,22.7093,23.0916,28.1378,31.261,34.6431
18.22,19.6799,20.5419,21.6804,21.404,21.8584,26.0642,28.6169,31.5946
18.419,18.8416,19.7067,20.7876,20.6765,21.2213,25.2835,27.358,29.7342
18.507,17.8917,19.118,20.0013,19.9303,20.8148,24.8439,26.7464,28.8176
18.391,17.131,18.6017,19.4451,19.35,20.5979,24.5122,26.2853,28.106
18.079,16.8043,18.3955,19.3101,19.2123,20.5521,24.2222,25.9012,27.5344
17.868,16.8258,18.3893,19.2987,19.1957,20.5934,24.125,25.7534,27.2765
17.86,16.859,18.3342,19.1916,19.112,20.4853,23.992,25.613,27.1003
18.294,17.0285,18.4813,19.399,19.2927,21.1803,24.9644,26.9041,28.3462
19.413,17.424,18.8662,19.8112,19.7027,21.5468,25.3819,27.3752,28.837
19.289,17.6645,19.0976,20.1242,20.0067,21.7216,25.6973,27.8399,29.3117
18.704,17.5433,18.9196,19.9832,19.8572,21.3482,25.3531,27.5332,28.9321
18.095,17.4681,18.8385,19.9689,19.8314,21.1744,25.2812,27.566,28.9328
17.481,16.8832,18.3047,19.5126,19.3531,20.7463,24.9932,27.3822,28.7208
16.588,16.2804,17.7546,19.0535,18.8702,20.2159,24.6161,27.1244,28.4074
15.645,15.9041,17.4728,18.9309,18.7182,19.7976,24.4641,27.2218,28.4373
14.798,14.5265,15.905,17.4573,17.195,17.2411,21.6472,24.2368,24.9172
14.249,14.1776,15.4642,16.8932,16.6444,16.7929,20.949,23.3233,23.9832
13.868,14.0807,15.3311,16.7215,16.4774,16.6241,20.6858,22.9978,23.6406
13.695,13.9953,15.1995,16.5428,16.3084,16.3913,20.3511,22.5702,23.1823
13.67,14.1789,15.3369,16.629,16.4048,16.4704,20.3257,22.4482,23.0433
13.822,14.3723,15.4856,16.7269,16.522,16.5193,20.2821,22.3185,22.9141
14.209,14.8,15.8824,17.0893,16.9022,16.85,20.5553,22.5393,23.1485
14.875,15.2478,16.2548,17.4448,17.2739,17.3261,21.0278,23.0141,23.6885
15.53,15.4792,16.2843,17.1392,17.0476,16.7729,19.8045,21.1861,21.7347
16.118,15.3808,16.1294,16.8937,16.8116,16.701,19.572,20.7954,21.3593
16.463,15.306,16.0283,16.751,16.6744,16.6293,19.4225,20.5707,21.1356
16.644,15.1417,15.8579,16.5744,16.4915,16.4206,19.1889,20.3106,20.8502
16.812,14.9901,15.7055,16.4217,16.3317,16.2456,19.0023,20.1105,20.6314
16.875,14.846,15.5599,16.2731,16.1787,16.1087,18.8534,19.952,20.4657
16.853,14.7864,15.5051,16.2209,16.1214,16.0976,18.8503,19.9566,20.4788
17.031,14.8207,15.5443,16.2657,16.1658,16.1529,18.923,20.0489,20.5824
17.681,14.971,15.834,16.8371,16.6759,17.1983,20.5863,22.2728,23.0217
18.785,15.7268,16.4205,17.2962,17.1327,17.6622,21.1259,22.884,23.6903
18.78,16.3785,17.1935,18.0812,17.9625,18.1247,21.7279,23.6412,24.5154
18.466,16.6575,17.6477,18.737,18.5981,18.4766,22.2869,24.4126,25.3618
18.007,16.7895,17.8861,19.1234,18.9668,18.518,22.4669,24.7338,25.7005
17.304,16.1865,17.4157,18.827,18.6288,18.3998,22.5256,24.932,25.9139
16.387,15.4944,16.8586,18.473,18.2295,18.2784,22.5942,25.1557,26.1189
15.399,15.259,16.7354,18.7048,18.4027,18.292,22.9226,26.0217,26.7808
14.686,19.1236,21.6009,23.9371,23.5084,23.9257,30.8192,34.9659,36.629
14.354,19.1824,21.5829,23.7446,23.333,23.9369,30.5191,34.3474,36.0082
14.162,19.0319,21.4604,23.5779,23.1692,23.7806,30.2902,34.0362,35.6917
14.17,19.0383,21.4918,23.5398,23.1513,23.6807,30.077,33.699,35.3408
14.37,19.1248,21.607,23.5784,23.2112,23.7383,30.0191,33.512,35.1653
15.051,19.762,22.272,24.1815,23.8323,24.2405,30.4561,33.8182,35.4813
16.455,20.4712,23.0065,24.8794,24.5449,24.8458,31.0733,34.3641,36.0746
18.117,21.4454,23.579,25.3155,24.9758,25.3972,31.7398,35.0347,36.8877
18.431,21.7837,23.8775,25.485,25.1773,25.1695,30.4673,32.658,34.0424
18.474,21.6693,23.6631,25.0726,24.7642,25.1152,30.0435,31.9306,33.2333
18.527,21.4988,23.3573,24.6994,24.3853,24.8006,29.5794,31.3189,32.572
18.461,21.27,23.0784,24.4144,24.0945,24.4626,29.2043,30.9053,32.1013
18.24,21.1473,22.9313,24.2709,23.9445,24.2907,29.0244,30.7103,31.8661
18.153,21.1058,22.8833,24.2151,23.8903,24.2705,28.9854,30.6633,31.8085
18.151,21.0514,22.8647,24.1996,23.8748,24.33,29.06,30.754,31.9127
18.339,20.9085,22.7966,24.1347,23.8188,24.325,29.0672,30.7961,31.9814
19.049,20.9256,22.8912,24.3355,24.0063,25.2002,30.9856,33.7467,35.5821
20.236,21.1093,23.21,24.8153,24.4896,25.6882,31.7801,34.7228,36.8196
20.371,21.6463,23.7746,25.4295,25.0962,26.2272,32.6752,35.9153,38.2198
20.227,22.3075,24.5161,26.4556,26.0982,26.8352,33.6196,37.2509,39.7676
19.933,22.6732,24.8701,27.1181,26.716,26.8938,33.8911,37.7928,40.4214
19.27,21.8682,24.0713,26.6047,26.1512,26.6133,33.8037,37.972,40.7202
18.051,20.9225,23.3055,26.0161,25.4954,26.1251,33.5355,37.9837,40.8092
16.905,20.6114,23.2278,26.5077,25.869,25.8649,33.7312,39.316,42.3067
16.115,22.0337,24.3998,27.2514,26.6069,27.3461,35.5886,40.9673,44.6113
15.7,22.025,24.239,26.891,26.2458,27.2274,35.11,40.144,43.8202
15.513,22.009,24.1687,26.766,26.1078,27.1098,34.891,39.8343,43.5214
15.572,22.1722,24.2505,26.7649,26.1142,27.0141,34.6367,39.4336,43.1015
15.747,22.3626,24.3635,26.7867,26.1492,27.0344,34.4953,39.1394,42.8111
16.388,22.9849,24.9272,27.2698,26.6585,27.4034,34.761,39.2498,42.9165
17.903,23.6272,25.5358,27.8279,27.2372,27.8772,35.1885,39.5787,43.261
19.451,24.4202,25.9611,28.2091,27.619,28.4581,35.7883,40.1513,43.9222
19.47,24.8631,26.3165,28.2832,27.6797,27.4983,33.8695,36.9794,40.2775
19.064,23.9882,25.3491,27.0407,26.5895,26.9726,33.0502,35.778,38.6509
18.835,23.2455,24.9801,26.4339,26.0694,26.5769,32.5217,35.0191,37.6549
18.672,22.8728,24.7185,26.1224,25.7608,26.2718,32.193,34.5691,36.9783
18.413,22.5804,24.5156,25.8897,25.5298,26.0598,31.9782,34.2762,36.5197
18.16,22.3909,24.3768,25.7187,25.371,25.9616,31.8343,34.0802,36.2376
18.006,22.291,24.3059,25.6483,25.3039,25.9803,31.8016,34.0443,36.1806
18.354,22.0901,24.2034,25.5482,25.2121,25.8977,31.7308,34.0076,36.1715
19.17,22.6054,24.6243,26.5384,26.072,27.3492,34.0519,37.5441,40.6344
20.379,23.0652,24.9613,26.9902,26.5041,27.8234,34.629,38.3472,41.742
20.703,23.4035,25.3452,27.5081,26.9879,28.3684,35.432,39.4606,43.0454
20.65,23.6218,25.6325,27.9053,27.3446,28.696,35.9967,40.2806,43.9669
20.475,23.9274,25.8525,28.2324,27.6368,28.881,36.3981,40.9152,44.6633
19.753,23.3545,25.4922,27.9723,27.34,28.7648,36.4778,41.2279,45.0506
18.564,22.8719,25.0802,27.6774,27.0213,28.4319,36.368,41.3756,45.2155
17.414,22.7058,25.0737,27.9057,27.2398,28.2393,36.6356,42.1212,45.9359
16.594,22.2513,24.621,27.3525,26.7637,27.6982,35.9963,41.3711,45.0804
16.222,22.2481,24.4798,27.0028,26.449,27.5863,35.5363,40.5659,44.286
16.037,22.2259,24.4133,26.8727,26.3351,27.4659,35.321,40.2584,43.975
15.998,22.3631,24.4773,26.8488,26.3403,27.3473,35.0493,39.839,43.5233
16.186,22.5124,24.5564,26.8387,26.3536,27.3165,34.8578,39.4894,43.1571
16.871,23.1123,25.0994,27.3117,26.8421,27.6432,35.0727,39.5422,43.1883
18.254,24.1818,25.7438,27.9032,27.4448,28.1218,35.497,39.8616,43.5096
19.616,24.9261,26.496,28.4689,28.0207,28.684,36.0717,40.4028,44.1247
19.583,25.1573,26.6408,28.529,27.9913,27.6591,33.9971,37.5569,40.883
19.194,24.0901,25.4423,27.1176,26.6284,26.9803,32.9606,35.5627,38.3081
18.895,23.0323,24.6488,26.0791,25.7147,26.2944,32.0943,34.4306,36.8716
18.681,22.3737,24.3223,25.6742,25.3201,25.918,31.6979,33.8703,36.0058
18.52,22.0985,24.1099,25.4389,25.0873,25.7233,31.3999,33.4803,35.4219
18.56,21.9875,23.9978,25.317,24.9707,25.6809,31.2157,33.2469,35.0973
18.609,21.8862,23.9463,25.2656,24.9218,25.7164,31.2031,33.2313,35.0607
18.93,21.7294,23.8589,25.1655,24.8447,25.647,31.1712,33.2429,35.1208
19.642,22.2281,24.3605,26.172,25.7755,26.9999,33.6263,36.9584,39.7796
20.702,22.699,24.7374,26.6523,26.2387,27.5149,34.2455,37.7889,40.8871
20.703,23.0162,25.0928,27.1534,26.7287,27.9811,34.9422,38.7864,42.0516
20.56,23.0955,25.196,27.3689,26.9309,27.9899,35.1142,39.1619,42.4781
20.38,23.1499,25.2898,27.5837,27.1316,27.9978,35.3086,39.5768,42.9368
19.669,22.583,24.7674,27.1721,26.7023,27.6673,35.1454,39.6319,43.0461
18.359,21.9674,24.2075,26.7372,26.242,27.1641,34.834,39.5616,42.9849
17.116,21.692,24.0752,26.8451,26.3025,26.8532,34.9376,40.1141,43.5182
16.269,19.8455,22.2758,25.2166,24.5786,24.7601,32.5373,37.4108,40.433
15.797,19.8455,22.1406,24.5892,24.0475,24.6575,32.1035,36.6516,39.6953
15.568,19.8434,22.0927,24.4904,23.9372,24.5645,31.9204,36.3835,39.4348
15.605,20.1268,22.2294,24.5491,24.001,24.5469,31.7618,36.0928,39.1364
15.815,20.5292,22.4296,24.665,24.1266,24.6629,31.7313,35.9213,38.9718
16.422,21.7727,23.3571,25.5541,24.9489,25.1842,32.1576,36.2018,39.2476
17.881,23.0229,24.5485,26.6634,26.0844,25.8421,32.7741,36.7217,39.7702
19.271,23.724,25.2624,27.3438,26.7644,26.4421,33.39,37.3012,40.4034
19.178,23.9436,25.4312,27.371,26.8748,25.9277,31.941,35.2121,38.023
18.67,22.9145,24.4439,26.0297,25.6708,25.2736,30.858,33.1068,35.1976
18.202,21.947,23.8094,25.0687,24.7454,24.9241,30.3752,32.3151,34.0376
17.862,21.2232,23.1689,24.5111,24.1762,24.6963,29.8654,31.6692,33.1158
17.499,21.0097,23.1904,24.534,24.1993,24.7317,29.7259,31.4557,32.7481
17.387,20.969,23.0329,24.3636,24.0307,24.5469,29.4804,31.1837,32.4445
17.4,21.129,23.0547,24.2989,23.9665,24.727,29.6426,31.3516,32.616
17.758,21.0633,22.9478,24.1871,23.8732,24.9928,29.9064,31.6473,32.937
18.674,21.6282,23.8651,25.5413,25.1706,26.2266,32.2386,35.1495,37.2979
19.819,22.0895,24.3405,26.0604,25.6911,26.737,33.1102,36.2194,38.6566
20.176,22.36,24.6819,26.5243,26.1479,27.1603,33.7941,37.1675,39.7208
20.057,22.3546,24.7287,26.6529,26.2677,27.0845,33.8537,37.3679,39.8902
19.729,22.3314,24.7813,26.8018,26.4068,27.0541,33.9977,37.6852,40.1822
18.935,21.7347,24.2495,26.3627,25.9526,26.7099,33.8092,37.6762,40.173
17.753,21.0153,23.5949,25.8223,25.3945,26.1067,33.3822,37.4526,39.9085
16.51,20.6307,23.3331,25.7942,25.3332,25.6515,33.3019,37.7816,40.1918
15.675,19.5686,22.3518,24.7138,24.2801,24.2709,31.5302,35.6432,37.4846
15.164,19.3032,21.9486,24.1485,23.7283,23.8637,30.804,34.6075,36.4472
14.9,19.1176,21.7252,23.8806,23.4617,23.5662,30.4129,34.1196,35.9262
14.817,19.1865,21.7298,23.8169,23.416,23.3976,30.1049,33.6748,35.4394
14.988,19.3362,21.8156,23.8283,23.446,23.3818,29.9471,33.3773,35.1266
15.556,19.8827,22.3235,24.2715,23.9064,23.6926,30.172,33.4556,35.1752
16.87,20.3397,22.7716,24.6757,24.326,23.9959,30.4418,33.6239,35.322
18.183,21.1957,23.0906,24.8693,24.5506,24.3069,30.7718,33.9019,35.6173
18.311,21.356,23.4611,25.0723,24.7631,23.9904,29.2858,31.3596,32.4754
18.129,20.938,22.8924,24.2164,23.9208,23.8142,28.6004,30.2591,31.2083
17.905,20.7467,22.2307,23.5369,23.2156,23.3383,27.9196,29.4088,30.263
17.725,20.6065,21.9328,23.2386,22.9096,22.9469,27.4649,28.9043,29.69
17.564,20.3977,21.663,22.971,22.6345,22.6276,27.1223,28.5413,29.288
17.396,20.3788,21.6354,22.9349,22.5991,22.6085,27.0754,28.4827,29.2211
17.353,20.3088,21.5681,22.8674,22.5323,22.5987,27.0638,28.4826,29.2337
17.483,20.2274,21.4894,22.7897,22.4636,22.5697,27.0287,28.4772,29.2477
18.028,20.2419,21.5801,23.1275,22.7861,23.3601,28.7757,31.1917,32.5059
19.076,19.9248,21.9387,23.5441,23.2106,23.9281,29.4694,32.0032,33.4269
19.315,20.1771,22.3179,24.0318,23.6965,24.4394,30.2185,32.9925,34.5053
19.164,20.3126,22.6032,24.2666,23.9583,24.4886,30.4984,33.4791,35.036
18.791,20.4508,22.8615,24.7276,24.3965,24.6166,30.8711,34.0565,35.6604
18.109,19.6841,22.347,24.3588,23.9861,24.5062,30.9651,34.3488,35.9991
17.105,18.9066,21.6339,23.7583,23.3676,23.8305,30.5045,34.1074,35.7588
16.001,18.4855,21.3484,23.6966,23.2744,23.3447,30.4163,34.4263,36.0438
15.171,15.6867,17.7073,19.356,19.1079,19.4842,24.6653,27.7102,29.0731
14.662,15.553,17.482,19.0025,18.7691,19.2636,24.2038,27.0352,28.3991
14.396,15.4403,17.3335,18.8125,18.584,19.0729,23.9351,26.7093,28.0702
14.32,15.4598,17.306,18.7337,18.5151,18.9297,23.7038,26.3878,27.7298
14.326,15.4902,17.2924,18.6635,18.4555,18.8568,23.5162,26.0978,27.4167
14.568,15.7614,17.5171,18.8364,18.6483,18.989,23.5266,26.0081,27.3046
15.041,16.0646,17.7892,19.0735,18.9035,19.2061,23.6493,26.0628,27.3435
15.827,16.3212,18.0403,19.3097,19.1568,19.5803,23.992,26.3971,27.7216
16.482,16.5571,18.2107,19.2321,19.1629,19.1163,22.5936,24.4045,25.3474
17.077,16.4884,17.8058,18.6305,18.5791,18.9695,22.1812,23.6201,24.5773
17.486,16.4573,17.4124,18.1455,18.0794,18.6869,21.7701,23.1064,24.0154
17.707,16.2554,17.0924,17.8164,17.7411,18.27,21.2934,22.5839,23.4289
17.676,16.0582,16.888,17.6105,17.527,18.0165,21.0187,22.288,23.0995
17.479,15.9207,16.7452,17.4639,17.3749,17.8649,20.848,22.1023,22.897
17.347,15.847,16.6737,17.3941,17.2989,17.8161,20.7978,22.0525,22.844
17.36,15.9066,16.7378,17.4629,17.3661,17.8776,20.8681,22.1362,22.9289
17.818,16.0786,17.2907,18.3482,18.1939,18.9666,22.7318,24.6777,25.7804
18.656,16.4878,17.7304,18.8107,18.6587,19.4218,23.2472,25.262,26.4255
18.618,16.8082,18.1095,19.2612,19.1051,19.7733,23.7389,25.9069,27.1192
18.173,17.0333,18.345,19.6227,19.4517,20.1524,24.3736,26.8002,28.0963
17.674,17.0811,18.3957,19.7544,19.5727,20.1309,24.4961,27.0731,28.3749
17.047,16.5746,18.1055,19.5586,19.3546,20.0015,24.5531,27.2815,28.5896
16.272,16.2422,17.8476,19.4124,19.1852,19.8132,24.5756,27.4796,28.7674
15.449,16.1359,17.9698,19.7328,19.4766,19.8648,25.0101,28.261,29.5405
14.772,17.2785,19.5336,21.4101,21.0879,22.1507,27.9401,31.7308,34.1049
14.35,17.2646,19.4868,21.2224,20.9172,22.0866,27.8224,31.4464,34.0027
14.13,17.297,19.4317,21.1398,20.8348,21.9013,27.7873,31.4475,34.2289
14.149,17.6423,19.542,21.2738,20.9586,21.8737,27.6428,31.3192,34.3213
14.222,17.9716,19.708,21.419,21.0898,21.9955,27.6542,31.303,34.476
14.548,18.4854,20.1461,21.7809,21.435,22.4127,27.9734,31.5545,34.8422
14.965,18.9553,20.5576,22.1375,21.7795,22.8401,28.3283,31.8754,35.2807
15.57,19.8577,20.9849,22.5353,22.1688,23.4903,28.9745,32.5516,36.1303
16.042,20.3863,21.3449,22.68,22.3225,23.1434,27.8743,30.7605,34.2149
16.337,20.1122,20.9792,22.1124,21.8415,22.9178,27.4532,30.1204,33.5107
16.405,19.8191,20.6681,21.7159,21.5389,22.7037,27.1478,29.6945,32.9887
16.355,19.2195,20.3367,21.4073,21.2628,22.2625,26.6752,29.153,32.2908
16.233,18.9035,20.1204,21.1694,21.0382,21.9971,26.3803,28.787,31.7704
16.009,18.6679,19.9584,20.9689,20.842,21.8462,26.2074,28.5448,31.3971
16.036,18.5255,19.858,20.8557,20.7269,21.7862,26.1473,28.459,31.2496
16.578,18.5858,19.9015,20.9168,20.7838,21.8193,26.189,28.5257,31.3353
17.78,18.9659,20.1473,21.5037,21.2603,22.736,27.7842,30.8495,34.0953
19.298,19.979,21.0381,22.4053,22.0948,23.8036,28.9795,32.1913,35.6872
19.66,20.9562,21.9905,23.2558,22.8738,24.6047,29.9759,33.4015,37.0478
19.39,21.2988,22.4738,23.9101,23.5208,25.0128,30.594,34.2281,37.9481
19.074,21.4805,22.7631,24.3414,23.96,25.0801,30.8275,34.6252,38.3679
18.378,20.915,22.3351,24.0773,23.6826,25.0434,30.9941,34.9556,38.7247
17.503,20.2621,21.8231,23.7593,23.3511,24.7869,30.9589,35.1023,38.8584
16.555,19.9509,21.7596,24.0652,23.6274,24.6038,31.1428,36.1497,39.8419
15.899,23.2606,25.6232,28.3949,27.8349,29.2967,37.9007,43.6329,47.8553
15.64,23.3186,25.5366,28.092,27.5674,29.2343,37.477,42.8451,47.0657
15.58,23.3462,25.5179,28.0111,27.4994,29.146,37.2899,42.5556,46.7541
15.612,23.4635,25.5587,27.9669,27.4787,28.9821,36.9672,42.072,46.2347
15.907,23.6229,25.6441,27.9636,27.4954,28.9535,36.7748,41.713,45.8841
16.522,24.1751,26.1365,28.382,27.9316,29.2582,36.9785,41.7587,46.0023
17.942,25.0942,26.6674,28.86,28.4251,29.6833,37.375,42.0672,46.4756
19.502,26.0747,27.6614,29.6056,29.2545,30.3427,38.0778,42.7592,47.4119
19.524,26.3428,27.8356,29.5932,29.2442,29.2439,36.1206,39.9771,43.9603
19.094,25.3102,26.6172,28.2081,27.6997,28.4752,34.7595,37.7046,41.1153
18.858,24.3955,25.7342,27.302,26.7893,27.8062,33.8883,36.6031,39.8052
18.779,23.6647,25.2691,26.8479,26.3936,27.165,33.1612,35.778,38.784
18.689,23.2911,24.9672,26.5281,26.1007,26.7959,32.7512,35.2927,38.1362
18.651,23.0655,24.8175,26.3268,25.9107,26.6767,32.6023,35.0771,37.8084
18.703,22.9267,24.7968,26.2435,25.8714,26.7307,32.6541,35.1234,37.8338
18.946,22.7839,24.6049,26.0777,25.7156,26.7392,32.6503,35.164,37.9188
19.622,23.2156,25.0864,27.0649,26.6199,28.1829,35.0202,38.7725,42.346
20.574,23.7575,25.6098,27.6491,27.1706,28.9289,35.9061,39.8352,43.6313
20.721,24.1264,26.0648,28.2268,27.7156,29.5597,36.8143,41.0371,44.9753
20.598,24.2252,26.2446,28.527,27.9873,29.7442,37.2431,41.7134,45.7035
20.391,24.2353,26.3271,28.7254,28.1621,29.7542,37.4739,42.1696,46.1777
19.748,23.7192,25.8852,28.3922,27.8025,29.5256,37.4465,42.3691,46.4126
18.674,23.1127,25.3553,27.9954,27.3791,29.0286,37.1695,42.3409,46.3565
17.479,22.7876,25.189,28.0944,27.434,28.6307,37.2251,42.8756,46.8359
16.659,22.6381,24.9948,27.8378,27.1643,28.2903,36.7726,42.3307,46.1786
16.184,22.5668,24.779,27.4071,26.7678,28.1049,36.2283,41.4282,45.2827
15.956,22.5589,24.7231,27.2798,26.6624,28.0101,36.0431,41.1536,45.0153
