MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,NEMS-RHG,RIO-REPEAT,GCAM-PNNL,EPS-EI
8.922439492,16.8769634,17.12636558,33.65391882,43.73234008,57.60858369,60.21878706,62.2908681
20.89934738,39.53151168,40.11569526,78.8287711,102.4358157,134.9386346,141.0526068,145.906116
19.68778299,37.23981466,37.7901323,74.25895699,96.49746819,127.1160533,132.87559,137.4477344
8.278491381,15.65892335,15.89032573,31.22505646,40.57610037,53.45087113,55.87269155,57.79522687
16.35577741,30.93726295,31.39444357,61.69120067,80.16601519,105.6026407,110.3874201,114.1857643
2.628974776,4.972755615,5.04624135,9.916044125,12.88562608,16.97422701,17.74331699,18.35385056
42.26043451,79.93641282,81.11768664,159.3991457,207.1347971,272.8585361,285.2215595,295.0358088
24.25806489,45.88458949,46.56265675,91.49728023,118.8981942,156.6245153,163.7210591,169.3545719
74.38301312,140.6968791,142.7760509,280.5600293,364.5800264,480.2610362,502.0213174,519.2954756
16.96235375,32.08461359,32.55874938,63.97910308,83.13908132,109.5190588,114.4812883,118.4204993
13.19221939,24.95333301,25.32208509,49.75879981,64.66018911,85.17682586,89.0361264,92.0997894
33.7857791,63.9064415,64.85082971,127.434192,165.5972207,218.1411131,228.0249296,235.8710879
20.43809721,38.65904823,39.23033883,77.08901417,100.1750495,131.9605288,137.9395652,142.685957
6.972156898,13.18796691,13.38285432,26.29778577,34.17324789,45.01639765,47.05605815,48.67522006
52.87913011,100.0218768,101.499967,199.451053,259.1811469,341.4191595,356.8886153,369.1688716
16.42344004,31.06524811,31.52432005,61.94641258,80.49765603,106.0395109,110.8440847,114.6581424
21.09847742,39.90816992,40.49791963,79.57985561,103.4118293,136.2243368,142.3965632,147.2963168
12.77363595,24.16157449,24.51862623,48.17997451,62.60854913,82.47420182,86.21104842,89.17750271
50.07892082,94.72522786,96.12504588,188.8891415,245.456234,323.3393405,337.9896127,349.6195692
22.12871911,41.8568916,42.47543887,83.46575142,108.4614438,142.8761907,149.3498079,154.4888172
18.78020578,35.52311517,36.04806399,70.83573067,92.04907992,121.2561942,126.7502249,131.1116004
31.75079191,60.05722466,60.94473042,119.7585676,155.6229584,205.0020237,214.2905176,221.6640855
34.01574009,64.34141707,65.29223321,128.3015656,166.7243488,219.6258783,229.5769684,237.4765311
16.96510836,32.089824,32.56403679,63.98949303,83.15258278,109.5368442,114.4998796,118.4397303
20.86323805,39.46321019,40.04638444,78.69257287,102.2588298,134.7054913,140.8088999,145.6540233
60.08530445,113.6524922,115.332011,226.6315126,294.5014052,387.9465132,405.5240898,419.4778544
19.06312017,36.05825309,36.59111,71.90283544,93.43575317,123.082858,128.6596535,133.0867309
8.130648524,15.37927578,15.60654562,30.66741844,39.85146513,52.49630959,54.87487951,56.7630809
53.37560537,100.9609692,102.4529369,201.3236729,261.6145649,344.6246995,360.239396,372.63495
15.73890521,29.7704375,30.21037516,59.36446404,77.14248505,101.6197463,106.2240637,109.8791501
72.52370431,137.1799612,139.2071612,273.5470338,355.4668321,468.2562311,489.4725832,506.3149493
35.14687593,66.48098195,67.46341587,132.5680169,172.2684847,226.929165,237.2111617,245.373411
16.17446588,30.59430876,31.04642132,61.00732453,79.277337,104.4319854,109.1637234,112.9199611
41.62116281,78.7272183,79.89062304,156.987922,204.0014783,268.7310172,280.9070258,290.5728154
15.47262436,29.26676223,29.69925675,58.36009814,75.83733924,99.9004786,104.4268972,108.0201445
21.32333777,40.33349752,40.92953258,80.42799046,104.5139572,137.6761691,143.914177,148.8661505
19.12318882,36.17187409,36.70641006,72.12940417,93.73017298,123.4706971,129.0650653,133.5060925
23.54965915,44.54462661,45.20289234,88.8252947,115.4260226,152.050626,158.9399301,164.408928
45.64066727,86.33018716,87.60594605,172.1488067,223.7026302,294.6833321,308.0352213,318.6344707
19.72464606,37.30954186,37.8608899,74.39799821,96.67814842,127.3540632,133.124384,137.7050892
54.63655678,103.3460827,104.8732968,206.0797664,267.7949774,352.7661528,368.7497327,381.4381207
23.74848535,44.92071014,45.5845335,89.5752332,116.400547,153.3343663,160.2818359,165.7970076
58.87194121,111.3573926,113.0029952,222.0549136,288.5542408,380.1123173,397.3349322,411.0069144
16.08802608,30.43080624,30.88050261,60.68128836,78.85366197,103.8738786,108.5803291,112.3164927
3.554618972,6.723629154,6.822988718,13.40741604,17.42256766,22.95073726,23.99061861,24.8161169
11.51083148,21.7729559,22.09470943,43.4168916,56.41905415,74.32078403,77.68820515,80.36139511
33.03331122,62.48313424,63.40648929,124.5960116,161.9090834,213.2827323,222.9464191,230.6178298
41.9743665,79.39530975,80.56858733,158.320146,205.7326667,271.0115106,283.2908466,293.0386616
13.49814875,25.53200419,25.90930769,50.91271315,66.15966768,87.15208803,91.10088627,94.23559603
12.91940986,24.43730861,24.79843506,48.72980883,63.32304369,83.41540505,87.19489688,90.19520462
17.38933155,32.8922502,33.37832097,65.58959047,85.23186531,112.2758818,117.363021,121.4013901
35.66970193,67.46991724,68.46696532,134.5400273,174.8310579,230.304841,240.7397872,249.0234538
30.68495216,58.04116858,58.89888173,115.738402,150.3988639,198.1203275,207.0970167,214.2230619
46.1183948,87.23381783,88.52293028,173.9507134,226.0441583,297.7678256,311.2594709,321.9696642
25.52022019,48.27198016,48.98532749,96.25791459,125.0845073,164.7737417,172.2395211,178.1661474
5.903496694,11.16657588,11.33159184,22.26698188,28.93532932,38.11649086,39.84352156,41.21450577
33.71675814,63.77588704,64.71834596,127.1738567,165.2589221,217.6954727,227.5590975,235.3892269
21.05292428,39.82200528,40.41048168,79.40803692,103.1885557,135.9302185,142.0891187,146.9782934
28.03973086,53.03768236,53.82145565,105.7610788,137.4336074,181.0412033,189.2440496,195.7557883
20.67173924,39.10098655,39.67880797,77.97027201,101.3202198,133.4690609,139.5164477,144.3170988
38.95818544,73.69014611,74.77911467,146.9436258,190.9491923,251.5372492,262.9342205,271.98158
54.87210449,103.7916256,105.3254239,206.9682122,268.9494882,354.2869892,370.3394771,383.0825669
0.270729002,0.512089039,0.519656521,1.021143587,1.326947951,1.747987689,1.82718775,1.890059842
7.040049803,13.31638763,13.51317279,26.55386622,34.50601738,45.45475468,47.51427682,49.14920568
23.98398603,45.36616414,46.03657028,90.46350158,117.5548273,154.854899,161.8712628,167.4411255
22.35274122,42.28063366,42.90544285,84.31072457,109.5594631,144.3226109,150.8617643,156.0527988
13.14960024,24.87271808,25.24027887,49.59804766,64.45129612,84.90165125,88.74848383,91.80224928
25.31377272,47.88148086,48.58905752,95.47922997,124.0726281,163.4407939,170.8461784,176.7248608
38.70910413,73.2190041,74.30101028,146.0041336,189.7283481,249.9290319,261.2531361,270.2426508
11.81717391,22.35240842,22.6827249,44.57236296,57.92055734,76.29871323,79.75575289,82.50008554
19.38248445,36.66233668,37.20412055,73.10742301,95.00108151,125.1448641,130.8150876,135.3163317
15.8030813,29.89182778,30.33355931,59.60652528,77.45703697,102.0341054,106.6571971,110.3271873
67.88624762,128.408124,130.3056967,256.0553387,332.7368563,438.3140486,458.1737419,473.9391396
26.31043414,49.76668482,50.5021204,99.23846672,128.9576527,169.8758336,177.5727851,183.6829248
15.68273744,29.66419509,30.10256274,59.15260879,76.86718499,101.2570937,105.8449796,109.487022
21.59928621,40.85545924,41.45920767,81.46882089,105.8664876,139.4578566,145.7765915,150.7926492
36.56342364,69.16040879,70.18243838,137.9109931,179.211535,236.0752407,246.7716395,255.2628573
14.89455842,28.17333955,28.58967583,56.17973208,73.00401364,96.16814058,100.5254497,103.9844512
39.75100876,75.18978645,76.3009162,149.9340201,194.8351272,256.6561888,268.2850955,277.5165744
23.63497301,44.70599939,45.36664983,89.14708401,115.844179,152.601463,159.5157252,165.0045357
31.55337587,59.68380848,60.56579602,119.013948,154.6553457,203.7273882,212.9581292,220.2858508
21.70508633,41.05558217,41.66228795,81.86788088,106.3850551,140.1409652,146.4906512,151.5312792
31.89993813,60.33933756,61.23101229,120.3211217,156.3539819,205.9650006,215.2971262,222.7053308
44.0612935,83.34277173,84.57438359,166.1916784,215.9615062,284.4859543,297.3758077,307.6082751
22.79592091,43.11891644,43.7561135,85.98232271,111.7316589,147.1840429,153.8528457,159.146801
32.46939014,61.41646684,62.32405903,122.4689975,159.1450873,209.641722,219.1404372,226.680887
55.55412248,105.0816756,106.6345377,209.5406676,272.2923231,358.6905035,374.9425114,387.843988
33.12519687,62.6569377,63.58286115,124.9425886,162.3594507,213.8760008,223.5665681,231.2593177
56.59318061,107.0470737,108.6289799,213.4598176,277.3851504,365.3992816,381.9552595,395.0980392
14.31186478,27.07116347,27.47121215,53.98191109,70.14800584,92.40592333,96.59276906,99.91645019
49.40191753,93.4446633,94.82555756,186.3356007,242.137978,318.968204,333.4204232,344.8931574
57.82204019,109.3714849,110.9877405,218.0948661,283.4082683,373.333531,390.249004,403.677165
28.40301086,53.72483335,54.51876113,107.1313089,139.2141837,183.3867553,191.6958769,198.2919811
23.39301523,44.24833168,44.90221886,88.23446059,114.65825,151.0392395,157.8827185,163.3153386
57.2732107,108.3333635,109.9342781,216.024775,280.7182419,369.7899609,386.5448773,399.8455822
17.98585282,34.02058148,34.52332636,67.83956688,88.15564764,116.1273784,121.3890261,125.5659269
7.642412496,14.45576808,14.66939063,28.82587548,37.4584308,49.343967,51.57970655,53.35452363
46.27783694,87.53540565,88.82897487,174.5521019,226.8256461,298.797279,312.3355681,323.0827891
20.47977353,38.73787978,39.31033533,77.24621013,100.3793213,132.2296159,138.2208445,142.9769149
27.79321452,52.57139202,53.34827463,104.8312612,136.2253351,179.449547,187.5802765,194.0347661
16.40713679,31.03441019,31.49302642,61.88491948,80.41774744,105.9342474,110.7340517,114.5443233
30.25149861,57.22128297,58.06688012,114.1034892,148.2743398,195.3216932,204.1715782,211.1969615
6.619561614,12.52102625,12.70605783,24.96785654,32.44504151,42.73983248,44.67634346,46.21362126
14.80900617,28.01151584,28.42546074,55.85704358,72.58468883,95.61576428,99.94804559,103.3871791
32.58920801,61.6431046,62.55404597,122.9209301,159.7323612,210.4153375,219.9491046,227.5173801
42.60555367,80.58921225,81.78013292,160.7008762,208.8263601,275.0868309,287.5508168,297.445214
39.64248985,74.98452088,76.09261728,149.5247053,194.3032339,255.9555261,267.5526863,276.7589636
73.45785029,138.946916,141.0002275,277.070473,360.0454442,474.2876339,495.7772645,512.8365698
16.9318089,32.02683745,32.50011944,63.86389316,82.9893692,109.3218431,114.275137,118.2072544
12.33519037,23.33224637,23.67704257,46.52623262,60.45955713,79.64333603,83.25191813,86.11655108
28.88946357,54.64496788,55.4524931,108.9661256,141.5984773,186.5275838,194.979014,201.6880884
25.72818043,48.6653409,49.38450118,97.04230513,126.1038012,166.1164569,173.6430737,179.6179952
49.33844083,93.32459593,94.70371587,186.0961774,241.8268541,318.5583606,332.9920102,344.450003
19.22731415,36.36882912,36.90627562,72.52214712,94.24053162,124.1429922,129.7678216,134.2330302
28.54341462,53.99040973,54.78826211,107.660888,139.902357,184.2932856,192.6434815,199.272192
16.36413712,30.95307551,31.41048981,61.72273209,80.2069894,105.656616,110.443841,114.2441266
29.24637967,55.32008145,56.13758328,110.3123522,143.3478617,188.8320467,197.3878905,204.1798524
36.08608701,68.25751751,69.26620448,136.1105608,176.8719228,232.9932711,243.5500281,251.9303928
28.13218747,53.21256578,53.99892344,106.1098094,137.8867731,181.6381582,189.8680521,196.4012623
44.90614034,84.94081555,86.19604277,169.3782965,220.1024286,289.9407887,303.0777967,313.5064651
14.34818293,27.13985995,27.54092381,54.11889698,70.32601522,92.64041498,96.83788536,100.1700007
100.7291702,190.5311345,193.3467404,379.9332368,493.712771,650.3675182,679.8352013,703.2277953
23.62338505,44.68408054,45.34440708,89.1033762,115.7873819,152.5266443,159.4375165,164.9236359
33.62820316,63.60838363,64.54836724,126.8398425,164.8248798,217.123709,226.9614277,234.7709917
21.73294617,41.10827959,41.71576412,81.97296345,106.521607,140.3208449,146.6786812,151.7257791
29.62496389,56.03618067,56.86426478,111.7403072,145.2034499,191.2764119,199.9430081,206.8228896
30.62333177,57.92461243,58.78060315,115.5059804,150.0968385,197.7224695,206.681132,213.792867
12.17984286,23.0384036,23.3788575,45.94028832,59.69813865,78.64031995,82.20345612,85.03201232
22.47992216,42.52119882,43.149563,84.79042937,110.1828263,145.1437668,151.7201262,156.9406963
23.77450852,44.96993346,45.63448423,89.67338815,116.5280967,153.5023874,160.4574699,165.9786851
25.41257151,48.06836065,48.77869895,95.85188215,124.5568794,164.0786977,171.5129852,177.4146119
43.42790868,82.14471234,83.35861967,163.802659,212.8570413,280.3964447,293.1010053,303.1863801
36.98874443,69.96491113,70.9988294,139.5152305,181.2961973,238.8213651,249.6421888,258.23218
33.14282347,62.69027873,63.6166949,125.0090731,162.4458455,213.9898086,223.6855325,231.3823755
13.09573503,24.77083101,25.13688614,49.39487728,64.1872818,84.55386536,88.38494001,91.4261962
12.17588634,23.03091978,23.37126308,45.92536502,59.67874624,78.61477435,82.17675306,85.00439043
28.50488752,53.91753499,54.71431046,107.5155703,139.7135207,184.0445317,192.3834567,199.00322
20.50072571,38.77751122,39.35055243,77.32523817,100.4820161,132.3648957,138.3622536,143.1231898
14.80423773,28.00249624,28.41630785,55.83905783,72.56131684,95.58497637,99.9158627,103.3538889
11.0684274,20.93614021,21.24552755,41.74821893,54.25066001,71.46435982,74.70235841,77.27280774
43.98515063,83.19874606,84.42822956,165.9044805,215.5883004,283.9943306,296.8619089,307.0766934
42.98028421,81.29802218,82.49941741,162.1142959,210.66306,277.5063145,290.0799254,300.0613473
44.4246297,84.03002905,85.27179697,167.5621205,217.742358,286.8318693,299.8280143,310.1448602
19.86829645,37.58125929,38.13662269,74.93982296,97.38223474,128.2815557,134.0939004,138.707966
10.79097966,20.41134254,20.7129746,40.7017334,52.8907809,69.67299193,72.82982494,75.33584187
37.7373049,71.38082744,72.43566965,142.3386728,184.9651828,243.6545173,254.6943277,263.458159
19.7284963,37.31682466,37.86828033,74.41252066,96.69701995,127.3789227,133.1503698,137.7319692
23.99103461,45.37949665,46.05009981,90.49008759,117.5893751,154.9004088,161.9188346,167.4903342
53.68871287,101.5532179,103.0539377,202.504661,263.1492263,346.646308,362.3526021,374.8208699
11.84925673,22.41309368,22.74430695,44.69337387,58.07780768,76.50585901,79.97228429,82.72406762
13.58115218,25.68900676,26.06863038,51.22578792,66.56649972,87.68800761,91.66108799,94.81507385
74.30858878,140.556104,142.6331956,280.2793134,364.2152439,479.7805084,501.5190171,518.7758916
17.4642599,33.0339786,33.52214379,65.87220744,85.59911827,112.7596639,117.8687229,121.9244929
46.86367926,88.64353752,89.95348233,176.7617992,229.6970868,302.5798259,316.2894996,327.1727722
45.28156227,85.65093325,86.91665435,170.7943239,221.9425172,292.3647363,305.6115716,316.1274252
23.41252933,44.28524296,44.9396756,88.30806443,114.7538961,151.1652342,158.0144219,163.4515737
61.28893304,115.9291784,117.6423414,231.1713942,300.4008562,395.7178562,413.6475468,427.8808332
70.38988973,133.1438105,135.1113656,265.4986495,345.0081784,454.4790533,475.0711713,491.4179963
37.90371196,71.69558955,72.75508321,142.9663319,185.7808084,244.7289404,255.8174321,264.6199085
9.613977288,18.18502025,18.45375245,36.26228135,47.1218353,62.07356358,64.88607197,67.11875062
0.707918588,1.339041426,1.358829337,2.670148082,3.469783849,4.570744051,4.777841167,4.942242919
61.10239055,115.5763298,117.2842785,230.4677878,299.486539,394.5134268,412.3885456,426.5785107
30.39666207,57.49586241,58.34551721,114.651021,148.9858423,196.258955,205.1513067,212.2104016
107.4511272,203.2458436,206.2493433,405.2873114,526.6596922,693.7684766,725.2026258,750.1562771
10.89352797,20.60531461,20.90981312,41.08852811,53.39340996,70.33510488,73.52193774,76.05176973
16.86982986,31.90960291,32.38115244,63.63011877,82.68558583,108.9216695,113.8568317,117.7745557
27.6056943,52.21669397,52.98833496,104.123967,135.3062256,178.2388047,186.3146764,192.7256177
33.34426345,63.07130628,64.00335314,125.7688703,163.433181,215.2904251,225.045079,232.788703
34.18156557,64.65507911,65.61053044,128.927031,167.5371238,220.6965463,230.6961476,238.6342204
20.38766071,38.56364664,39.13352743,76.8987763,99.92784064,131.6348807,137.5991622,142.333841
58.07258811,109.845401,111.46866,219.0398901,284.636301,374.9512176,391.9399869,405.4263332
10.65171358,20.14791811,20.44565737,40.17644552,52.20818377,68.77380717,71.88989876,74.36357357
34.27691844,64.83544087,65.79355753,129.2866858,168.0044853,221.3122012,231.3396974,239.2999143
8.696566369,16.44972011,16.69280862,32.80196396,42.62524821,56.15021227,58.69433789,60.71396384
15.58905062,29.48698471,29.92273359,58.79923811,76.40798953,100.6521959,105.2126743,108.8329595
33.32154035,63.0283251,63.95973679,125.6831626,163.3218063,215.1437112,224.8917176,232.6300645
27.01291407,51.09543894,51.8505104,101.8881011,132.4007796,174.4114625,182.3139201,188.5871985
13.03864511,24.66284434,25.02730368,49.17954382,63.90746191,84.1852588,87.99963215,91.0276302
34.04176354,64.39064092,65.34218447,128.3997216,166.8518998,219.7939011,229.7526043,237.6582105
20.36937269,38.5290545,39.09842409,76.82979701,99.83820394,131.5168024,137.4757338,142.2061655
38.35536314,72.54989632,73.62201464,144.669883,187.9945262,247.6450694,258.8656888,267.7730534
26.25006488,49.65249524,50.38624336,99.01076421,128.6617596,169.4860538,177.1653446,183.2614646
26.641887,50.39363419,51.13833462,100.4886503,130.5822319,172.0158907,179.8098066,185.9969205
34.47067598,65.20193693,66.16546955,130.0175061,168.9541662,222.5632153,232.6473941,240.6526077
44.05488762,83.33065489,84.56208769,166.1675165,215.9301085,284.4445942,297.3325735,307.5635533
12.68846939,24.00048034,24.35515148,47.8587408,62.19111478,81.92431582,85.63624748,88.58292332
55.76063837,105.4723043,107.0309391,210.3196103,273.3045377,360.0238931,376.336316,389.2857523
51.63213137,97.66315505,99.10638879,194.7475866,253.069122,333.3677929,348.4724471,360.4631096
19.97853011,37.78976834,38.34821301,75.35560549,97.92253269,128.9932898,134.8378828,139.4775481
25.63332944,48.48592845,49.20243743,96.68454337,125.6388997,165.5040424,173.0029112,178.9558051
16.23293611,30.70490632,31.15865325,61.22786428,79.56392232,104.8095041,109.5583471,113.3281636
26.97100648,51.01616993,51.77006998,101.7300329,132.1953742,174.1408821,182.0310799,188.294626
35.21140279,66.60303573,67.58727332,132.8114012,172.5847559,227.3457888,237.6466625,245.823897
27.75439097,52.49795653,53.27375393,104.6848254,136.0350457,179.198879,187.3182509,193.7637244
41.32239415,78.16209171,79.31714519,155.8610176,202.5370971,266.8019888,278.8905945,288.4870002
8.926354417,16.88436856,17.13388016,33.66868525,43.75152864,57.63386077,60.24520943,62.31819965
24.41867163,46.18838019,46.87093677,92.10306146,119.6853902,157.6614881,164.8050164,170.4758273
22.33247456,42.2422989,42.86654159,84.2342822,109.4601284,144.1917573,150.7249818,155.9113097
25.14458827,47.56146528,48.26431285,94.84109513,123.2433895,162.3484383,169.704329,175.5437213
15.17593665,28.70557179,29.12977322,57.2410427,74.38315755,97.98488598,102.4245105,105.9488572
34.56602477,65.38229097,66.34848879,130.3771455,169.4215076,223.1788439,233.2909163,241.318273
43.142956,81.60571894,82.81166121,162.7278661,211.4603776,278.5566204,291.17782,301.1970195
14.60205244,27.62005893,28.02821901,55.07644941,71.57032822,94.2795477,98.551286,101.9423581
32.51463214,61.50204294,62.41089974,122.6396426,159.3668359,209.9338313,219.4457817,226.9967383
17.2017425,32.53742195,33.01824919,64.88203659,84.31241853,111.0646951,116.0969564,120.0917612
13.26194724,25.08522454,25.45592568,50.02180133,65.00195234,85.62703034,89.50672932,92.5865854
5.896368182,11.15309217,11.31790887,22.24009435,28.90038972,38.07046494,39.79541024,41.16473897
12.79035899,24.19320645,24.55072564,48.24305098,62.69051527,82.58217577,86.32391459,89.29425251
16.00862548,30.28061851,30.72809545,60.38180286,78.46448882,103.3612211,108.0444434,111.7621677
52.88739443,100.0375089,101.5158301,199.4822246,259.2216536,341.4725189,356.9443924,369.2265679
19.45568912,36.8008047,37.34463479,73.38353852,95.35988601,125.617517,131.3091561,135.8274007
51.71011371,97.81066013,99.25607365,195.0417227,253.4513437,333.8712934,348.9987608,361.0075334
21.50047001,40.66854653,41.26953283,81.09610306,105.3821511,138.8198404,145.1096672,150.1027766
22.88150198,43.28079466,43.9203839,86.3051199,112.1511249,147.7366053,154.4304443,159.7442743
48.58198873,91.89375244,93.25172786,183.2429692,238.1191887,313.6742553,327.8866096,339.1689296
15.44323995,29.21118105,29.64285421,58.24926514,75.69331481,99.71075531,104.2285777,107.815001
41.00032016,77.55288264,78.69893344,154.6462094,200.9584874,264.7224873,276.7168722,286.2384819
5.20897319,9.852871513,9.998473983,19.64735777,25.53119998,33.63223345,35.15608568,36.36577891
29.74387583,56.26110486,57.09251282,112.1888227,145.7862835,192.0441782,200.7455614,207.6530581
57.98631404,109.682212,111.3030594,218.7144791,284.2134382,374.3941809,391.3577111,404.8240218
9.123462974,17.25720313,17.51222436,34.41214509,44.71763421,58.90651102,61.57552254,63.69428778
8.213395465,15.53579319,15.76537599,30.97952578,40.25704001,53.03057313,55.43335014,57.34076807
52.1811916,98.70171289,100.1602941,196.8185481,255.7602793,336.9128528,352.1781311,364.2963033
39.18033663,74.11034931,75.20552749,147.7815422,192.0380416,252.9715896,264.4335499,273.5325001
3.465251656,6.554589183,6.651450729,13.07033777,16.98454375,22.37372864,23.38746615,24.19221044
80.48113755,152.231597,154.4812251,303.5611138,394.4693019,519.6341597,543.1784086,561.8687499
37.32996809,70.61034214,71.65379838,140.8022679,182.9686669,241.0245082,251.9451548,260.6143892
46.98234633,88.86799852,90.18126035,177.2093911,230.2787202,303.3460112,317.0904001,328.0012311
52.90965026,100.0796063,101.5585495,199.5661698,259.3307381,341.6162158,357.0946001,369.3819441
25.3806125,48.00790957,48.71735454,95.7313382,124.4002358,163.8723513,171.2972893,177.1914942
12.01970075,22.73549177,23.07146933,45.33625962,58.91322,77.60634712,81.12263473,83.91400071
17.33942934,32.79785922,33.28253511,65.40136785,84.9872752,111.9536834,117.026224,121.0530043
33.21777143,62.83204422,63.76055535,125.291764,162.8131945,214.4737173,224.1913667,231.9056151
19.22854107,36.37114986,36.90863066,72.52677486,94.24654524,124.1509139,129.7761023,134.2415958
24.29289189,45.95046543,46.62950618,91.62864175,119.0688949,156.8493792,163.9561115,169.5977121
17.07639421,32.30032329,32.77764677,64.40924425,83.69803792,110.255372,115.2509633,119.2166582
10.20952264,19.31150557,19.59688459,38.50857676,50.04083428,65.91875907,68.90549049,71.27647416
27.42321566,51.87153216,52.63807247,103.4356887,134.411827,177.0606139,185.0831026,191.4516664
19.94617228,37.72856289,38.28610309,75.23355728,97.7639344,128.7843684,134.6194952,139.2516461
25.26690986,47.79283888,48.49910562,95.30247129,123.8429351,163.1382194,170.5298944,176.3976938
28.19288806,53.3273821,54.11543648,106.3387616,138.1842903,182.0300774,190.2777289,196.8250357
39.42384066,74.57094179,75.67292646,148.6999978,193.2315493,254.5437967,266.0769925,275.2324923
25.14810294,47.56811333,48.27105915,94.85435184,123.2606162,162.3711311,169.7280499,175.5682585
12.5488404,23.73636946,24.08713766,47.33208409,61.5067389,81.02278791,84.69387198,87.60812143
17.86484642,33.7916956,34.29105807,67.38315142,87.56254833,115.346089,120.5723371,124.7211363
40.90966725,77.38141096,78.5249278,154.3042821,200.5141623,264.1371781,276.1050431,285.6056003
23.72961196,44.88501077,45.54830658,89.504046,116.3080412,153.2125085,160.1544567,165.6652455
14.34690131,27.13743574,27.53846377,54.11406292,70.3197335,92.63214007,96.82923552,100.1610533
13.45519442,25.45075525,25.82685807,50.75069671,65.9491318,86.87474924,90.81098146,93.93571583
32.09484714,60.70801166,61.60513453,121.0562853,157.3093066,207.2234493,216.6125943,224.0660631
38.89800821,73.57631975,74.66360621,146.7166476,190.6542403,251.1487092,262.528076,271.5614604
12.71096683,24.04303467,24.39833467,47.9435973,62.30138347,82.06957269,85.78808583,88.73998631
33.40284787,63.18211983,64.11580425,125.9898408,163.720326,215.668681,225.4404734,233.1977026
43.37140232,82.03782949,83.25015734,163.5895266,212.5800817,280.0316059,292.719636,302.7918882
31.33872284,59.27778821,60.15377572,118.2043135,153.6032479,202.3414604,211.5094061,218.7872782
41.10705329,77.75477039,78.90380462,155.0487886,201.481628,265.41162,277.437229,286.9836256
25.26083017,47.78133903,48.48743582,95.27953972,123.8131362,163.0989653,170.4888617,176.3552492
43.05641486,81.44202475,82.645548,162.4014477,211.0362059,277.9978593,290.5937418,300.5928436
17.10078674,32.34646222,32.82446752,64.50124871,83.81759517,110.4128646,115.4155919,119.3869515
61.30755707,115.9644061,117.6780897,231.2416409,300.4921398,395.8381041,413.773243,428.0108545
52.43025434,99.17281978,100.6383628,197.7579702,256.9810325,338.5209502,353.8590903,366.0351029
12.14448562,22.97152471,23.31099029,45.80692684,59.52483908,78.41203255,81.96482518,84.78517028
40.2085365,76.05520884,77.17912751,151.6597366,197.0776483,259.6102604,271.373014,280.7107457
20.03146418,37.88989414,38.44981844,75.55526377,98.18198312,129.3350637,135.1951422,139.8471006
19.75029819,37.35806336,37.91012843,74.49475368,96.80387948,127.5196887,133.2975138,137.8841763
39.16860662,74.08816178,75.18301208,147.7372986,191.9805482,252.8958537,264.3543824,273.4506085
16.47180523,31.15673178,31.61715564,62.12883782,80.7347126,106.3517854,111.1705081,114.9957977
17.51977352,33.13898367,33.62870058,66.08159534,85.87121207,113.1180929,118.2433921,122.3120541
16.5900219,31.38034085,31.84406913,62.57473092,81.3141384,107.1150626,111.9683689,115.8211123
13.20228958,24.97238095,25.34141452,49.79678283,64.70954699,85.24184497,89.10409148,92.1700931
17.39783537,32.90833535,33.39464382,65.62166546,85.27354586,112.3307876,117.4204145,121.4607585
24.49613867,46.33491055,47.01963251,92.39525389,120.0650862,158.1616615,165.3278522,171.0166535
6.625809931,12.53284506,12.71805129,24.99142412,32.47566693,42.78017533,44.71851422,46.25724308
23.84191607,45.09743611,45.76387107,89.92763791,116.8584872,153.9376107,160.9124128,166.4492822
39.66905305,75.03476567,76.14360457,149.6248971,194.4334305,256.1270339,267.731965,276.9444111
47.16456249,89.21266384,90.53101902,177.8966793,231.1718323,304.5225073,318.3202024,329.2733499
20.57332133,38.91482722,39.48989764,77.59905648,100.8378354,132.8336163,138.8522116,143.6300069
37.69521765,71.30121861,72.35488438,142.1799269,184.7588968,243.3827769,254.410275,263.1643322
28.82515972,54.52333592,55.32906371,108.7235824,141.2832991,186.1123998,194.5450184,201.2391593
39.60726919,74.91790035,76.02501225,149.391859,194.1306038,255.7281205,267.3149772,276.5130751
18.83117262,35.61951991,36.14589337,71.0279689,92.2988882,121.5852665,127.0942073,131.4674189
13.77951513,26.06421403,26.44938235,51.9739791,67.53875355,88.96875696,92.99986716,96.19991936
46.09168069,87.18328759,88.47165332,173.8499523,225.9132221,297.5953434,311.0791737,321.7831631
18.41061399,34.8240253,35.3386432,69.44169354,90.23756708,118.8698895,124.2557985,128.5313427
20.25856966,38.31946846,38.88574087,76.41186689,99.29511526,130.801392,136.7279087,141.4326084
12.16566134,23.011579,23.35163648,45.88679806,59.62862953,78.54875564,82.1077431,84.93300589
37.43932481,70.81719245,71.86370545,141.2147428,183.5046667,241.7305803,252.6832185,261.3778491
50.57465008,95.66290915,97.07658392,190.7589477,247.8859956,326.5400638,341.3353586,353.0804395
35.07841434,66.35148555,67.33200581,132.3097915,171.9329278,226.4871361,236.7491049,244.8954552
84.42962917,159.7002437,162.060241,318.4541502,413.8223923,545.1279733,569.8273286,589.4346382
27.4063922,51.83971028,52.60578034,103.3722335,134.3293687,176.9519917,184.9695588,191.3342157
40.97438923,77.50383381,78.64915978,154.5484024,200.8313899,264.5550618,276.5418608,286.0574485
