MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,NEMS-RHG,ReEDS-NREL,RIO-REPEAT,EPS-EI,GCAM-CGS
30.58431222,57.85080623,58.70570627,115.3588054,149.9055885,190.1663241,197.4705361,213.5204571,232.5678221
16.15038911,30.5487671,31.00020666,60.91651108,79.15932742,100.4194604,104.2765315,112.7518723,122.810047
45.71208333,86.46527199,87.74302713,172.4181759,224.0526681,284.2273775,295.1444367,319.1330528,347.6017243
45.8749103,86.77326228,88.05556879,173.0323314,224.8507463,285.2397986,296.1957446,320.2698084,348.8398856
43.20249857,81.71834485,82.92595147,162.9524505,211.7522188,268.623348,278.9410628,301.6127083,328.5184551
7.37688174,13.95351162,14.15971199,27.82433879,36.15696148,45.86777933,47.62954228,51.50075469,56.09494527
13.639395,25.79917415,26.18042579,51.44546988,66.85197038,84.80666792,88.06405793,95.22168861,103.7160609
39.57876163,74.86397775,75.97029281,149.2843333,193.9908772,246.0917727,255.5440587,276.3140532,300.9630012
62.66625017,118.5343999,120.286062,236.3663994,307.1516222,389.6445457,404.610636,437.4963963,476.523821
61.35094483,116.0464749,117.7613712,231.4052921,300.7048,381.466275,396.1182412,428.3137605,466.5220365
23.56576853,44.57509781,45.23381383,88.88605653,115.5049809,146.5266096,152.1546377,164.5213935,179.1977345
34.40627776,65.08012648,66.04185902,129.774607,168.6385255,213.9304399,222.1474221,240.2030198,261.6306369
16.14846778,30.54513287,30.99651872,60.90926415,79.14991022,100.407514,104.2641262,112.7384587,122.7954369
33.47108426,63.31119024,64.24678202,126.2472167,164.054779,208.1156186,216.1092558,233.6740861,254.5192814
40.69062746,76.96709303,78.10448722,153.4781014,199.4405633,253.0051025,262.7229267,284.076402,309.4178002
20.5272148,38.82761585,39.40139749,77.42515052,100.6118494,127.6335709,132.5359251,143.30812,156.0921039
28.18131475,53.30549096,54.09322184,106.2951091,138.127565,175.2250302,181.9553532,196.7442381,214.2950591
21.43674761,40.54801439,41.14721951,80.85575302,105.0698228,133.2888399,138.4084106,149.6579068,163.0083315
39.90749676,75.48578647,76.6012904,150.5242661,195.6021356,248.1357732,257.6665685,278.6090753,303.4627537
24.49838292,46.3391556,47.02394028,92.40371882,120.0760861,152.3253945,158.1761517,171.0323214,186.289478
15.90010542,30.07535075,30.51979432,59.97248371,77.93258986,98.86325311,102.6605509,111.0045487,120.9068513
106.3487303,201.160639,204.1333242,401.1292584,521.256417,661.2523103,686.6507456,742.4600344,808.6921299
18.32514929,34.66236719,35.17459616,69.11933526,89.81867138,113.9416265,118.3180785,127.9346818,139.3472584
14.45032354,27.33306084,27.73697975,54.5041539,70.82664597,89.84883782,93.29989555,100.8830823,109.8824865
32.0483885,60.62013425,61.5159585,120.8810512,157.0815948,199.2696187,206.9234846,223.741718,243.7008837
34.14931223,64.59407131,65.54862108,128.8053769,167.3790377,212.3326865,220.4882995,238.4090479,259.6766314
24.56432393,46.46388427,47.15051215,92.65243706,120.3992886,152.7354008,158.6019061,171.4926801,186.7909036
18.63422109,35.24698237,35.76785059,70.28510135,91.33355229,115.8633649,120.3136302,130.092427,141.6974881
41.51170873,78.52018381,79.68052907,156.5750798,203.4650013,258.1103998,268.0243165,289.8086757,315.6614287
88.46707051,167.3371405,169.8099934,333.6826898,433.6114598,550.068201,571.1960993,617.6215176,672.7172338
33.20967839,62.81673609,63.745021,125.2612385,162.7735274,206.4902561,214.4214638,231.8491146,252.5315109
17.65866755,33.40170434,33.89530366,66.60547989,86.55198561,109.797594,114.0148754,123.2817249,134.2792286
13.49243417,25.52119495,25.89833871,50.8911587,66.13165828,83.89289875,87.11519126,94.19570038,102.5985481
46.26746528,87.51578747,88.80906677,174.5129818,226.7748106,287.6806166,298.7303133,323.0103807,351.8249342
56.92197812,107.6690004,109.2600972,214.6999856,278.9967147,353.9279635,367.5221942,397.3934969,432.8434913
12.56841079,23.77338721,24.12470245,47.40590023,61.60266094,78.14753073,81.14914596,87.74474955,95.57213198
12.19570288,23.06840314,23.40930036,46.00010962,59.77587479,75.8301174,78.74272172,85.14273705,92.73800363
28.11720439,53.184225,53.97016385,106.0532957,137.8133352,174.8264065,181.5414185,196.2966598,213.807554
21.58454057,40.82756757,41.43090384,81.41320284,105.7942135,134.207783,139.36265,150.6897044,164.1321719
22.27294428,42.12969623,42.75227492,84.00974412,109.1683473,138.4881213,143.8073943,155.4957067,169.3668998
18.41131166,34.82534494,35.33998235,69.44432501,90.2409866,114.4773645,118.8743941,128.5362133,140.0024504
19.9405207,37.71787283,38.27525505,75.2122405,97.73623384,123.9856399,128.7478785,139.2121903,151.6307915
16.25681378,30.75007138,31.20448574,61.31792676,79.68095603,101.0811849,104.9636725,113.4948625,123.6193166
45.86257042,86.74992118,88.03188276,172.9857875,224.7902637,285.1630721,296.116071,320.1836591,348.7460513
6.323031543,11.960134,12.1368769,23.84939572,30.9916325,39.31517756,40.82525772,44.14343456,48.08130601
34.99386514,66.19155915,67.16971607,131.9908863,171.5185194,217.5839251,225.9412362,244.3051858,266.0987419
13.17399875,24.91886832,25.2871111,49.69007467,64.57088268,81.9129395,85.05918256,91.97258434,100.1771162
7.902852283,14.94839487,15.1692973,29.8082099,38.73494731,49.138145,51.02552138,55.17275064,60.09450631
12.10631582,22.89932581,23.23772446,45.66295687,59.33775408,75.27432889,78.16558559,84.51869271,92.05829062
23.20850389,43.89932498,44.54805466,87.53851531,113.7538883,144.305219,149.8479244,162.0271963,176.4810392
49.007818,92.69921657,94.06909487,184.8491245,240.2063432,304.7195089,316.4236627,342.1418021,372.6629984
18.653342,35.28314993,35.80455262,70.35722216,91.42727129,115.9822544,120.4370861,130.2259172,141.8428864
13.03443699,24.6548846,25.01922631,49.16367151,63.88683627,81.04517605,84.15808866,90.99825174,99.11586699
26.46351566,50.05624142,50.79595597,99.8158641,129.7079647,164.5441447,170.8642191,184.7516439,201.2326502
42.55218674,80.48826769,81.67769664,160.4995853,208.564788,264.5798564,274.7422622,297.0726396,323.5733838
17.32844991,32.77709142,33.26146041,65.35995531,84.93346074,107.7443755,111.8827936,120.9763528,131.7682028
22.1305177,41.86029366,42.47889121,83.47253538,108.4702594,137.6025451,142.8878035,154.5013738,168.2838661
10.5225882,19.90367501,20.19780493,39.68940663,51.57529016,65.4270694,67.94009682,73.46210129,80.01538184
24.51871129,46.37760709,47.06296,92.48039395,120.1757234,152.4517917,158.3074037,171.1742413,186.4440581
14.12841637,26.72416734,27.11908823,53.28997503,69.24885399,87.84729202,91.22147118,98.63572867,107.4346548
3.363448696,6.362026956,6.456042882,12.68635439,16.48556792,20.91316196,21.7164281,23.48148612,25.57618208
38.99935668,73.76802231,74.85814169,147.0989167,191.1509886,242.489164,251.8030753,272.2690118,296.5571167
21.70712915,41.05944619,41.66620908,81.87558602,106.3950677,134.970011,140.1541548,151.5455408,165.0643543
10.69618404,20.23203483,20.53101714,40.3441805,52.42615076,66.50644899,69.06093495,74.6740384,81.33543135
34.96064254,66.12871797,67.10594624,131.8655764,171.3556825,217.3773545,225.7267313,244.0732465,265.8461121
17.4829618,33.06935359,33.55804154,65.9427478,85.69078351,108.7050955,112.8804145,122.0550577,132.943135
12.16019445,23.00123827,23.34114295,45.86617789,59.60183419,75.60933404,78.51345816,84.89483951,92.46799207
8.19715289,15.50507005,15.73419884,30.91826156,40.17742885,50.96803949,52.92570139,57.22737262,62.33241347
29.58688113,55.96414641,56.79116602,111.5966655,145.0167915,183.9645236,191.0305269,206.5570197,224.9832024
14.06918163,26.6121237,27.00538885,53.06655169,68.95852151,87.4789838,90.83901639,98.22218889,106.9842247
6.773217993,12.8116702,13.00099682,25.54742217,33.19817108,42.11433491,43.73192958,47.28635358,51.50459313
20.55969214,38.88904734,39.46373679,77.54764948,100.7710334,127.8355076,132.7456181,143.5348564,156.3390665
47.37045628,89.60211584,90.92622621,178.6732756,232.1809977,294.5387647,305.8518802,330.710771,360.2122476
31.36539322,59.32823573,60.20496874,118.3049096,153.7339697,195.0229088,202.5136603,218.973474,238.5072823
53.44967921,101.1010812,102.5951195,201.6030668,261.9776296,332.3379956,345.1029643,373.152087,406.4395954
49.91307845,94.41153387,95.80671622,188.2636124,244.6433762,310.3482133,322.2685633,348.4617619,379.5467384
21.14837022,40.00254309,40.59368742,79.76804273,103.6563733,131.4957746,136.5464744,147.644637,160.8154654
21.93619763,41.49273356,42.10589943,82.73959324,107.5178213,136.3943069,141.6331574,153.1447531,166.8062264
31.59272245,59.75823329,60.64132065,119.1623566,154.8481986,196.4363904,203.9814332,220.5605439,240.2359289
38.03210883,71.93845466,73.0015373,143.4506229,186.4101313,236.475036,245.557947,265.5162948,289.202015
32.94998212,62.32551567,63.24654148,124.2817084,161.5006552,204.8755235,212.74471,230.0360784,250.5567405
17.715385,33.50898648,34.00417118,66.81940844,86.82997987,110.1502503,114.3810771,123.6776905,134.7105169
46.80712318,88.53656061,89.84492456,176.5484793,229.4198835,291.0360871,302.2146662,326.7779332,355.928576
17.44402557,32.99570498,33.48330457,65.79588699,85.49994195,108.4629988,112.629019,121.7832295,132.647058
41.06813504,77.68115578,78.82910215,154.9019956,201.2908745,255.3523591,265.1603405,286.7119228,312.288426
20.28796651,38.37507316,38.94216727,76.52274678,99.43920063,126.1459792,130.9911955,141.6378387,154.272823
22.41711149,42.40239126,43.02899974,84.55351825,109.8749669,139.3845204,144.7382237,156.5021916,170.4631695
41.66493045,78.81000561,79.97463375,157.153006,204.2160005,259.0630978,269.0136072,290.8783735,316.8265502
37.37252252,70.69083466,71.73548038,140.962776,183.1772427,232.3738778,241.299265,260.9114775,284.186419
17.79193399,33.65378034,34.15110475,67.10813815,87.20517616,110.6262145,114.8753229,124.2121075,135.2926071
80.63041515,152.5139584,154.7677591,304.1241634,395.2009693,501.3416535,520.5979847,562.9109123,613.1260991
11.95632116,22.61560808,22.94981404,45.09720263,58.60257203,74.34169609,77.19713074,83.47152423,90.91770814
54.47599888,103.0423843,104.5651106,205.4741695,267.0080208,338.7194187,351.7294954,380.3172063,414.2438883
2.464249626,4.661174871,4.730056168,9.294728974,12.07824416,15.32214586,15.91066332,17.20384302,18.73853381
39.86237382,75.40043557,76.51467822,150.3540701,195.3809706,247.855209,257.3752279,278.2940553,303.1196319
15.27050669,28.88445282,29.31129769,57.59774476,74.84668203,94.94855084,98.59548649,106.6090859,116.1192855
36.41940839,68.88800121,69.90600526,137.3677921,178.5056603,226.44763,235.1453924,254.2574333,276.9387923
45.82767281,86.68391168,87.9648978,172.8541597,224.619217,284.9460866,295.8907512,319.9400259,348.4806845
16.44244173,31.10119016,31.56079324,62.0180837,80.59079068,102.2353774,106.1621971,114.7908002,125.0308601
39.74286085,75.17437453,76.28527653,149.9032876,194.7951912,247.1121045,256.603581,277.4596909,302.2108369
7.407865269,14.01211756,14.21918398,27.94120337,36.30882378,46.06042789,47.8295904,51.71706222,56.3305488
37.52081552,70.97133368,72.02012452,141.5221118,183.9040843,233.29593,242.2567329,261.9467661,285.3140619
33.03370901,62.48388668,63.40725285,124.597512,161.9110332,205.3961184,213.2853007,230.6206069,251.1934127
35.39874,66.95738761,67.94686169,133.5180052,173.5029682,220.1013452,228.5553494,247.1317677,269.1774726
9.519804723,18.00689106,18.27299093,35.90707851,46.660259,59.19198892,61.46552941,66.46129692,72.39006178
17.63571105,33.3582817,33.85123933,66.51889191,86.43946691,109.6548557,113.8666546,123.1214571,134.1046639
22.29519018,42.17177478,42.79497529,84.09365186,109.2773831,138.6264412,143.9510271,155.6510136,169.536061
44.98177413,85.08387829,86.34121964,169.6635742,220.4731391,279.6864803,290.4291255,314.0344926,342.0483406
17.50295485,33.10717082,33.59641762,66.01815816,85.7887772,108.8294077,113.0095015,122.1946366,133.0951652
32.0771499,60.67453698,61.57116517,120.9895343,157.2225656,199.4484505,207.1091853,223.942512,243.9195898
12.90355106,24.40731139,24.76799455,48.66999215,63.24531355,80.23135703,83.31301119,90.08448844,98.12059027
34.36740816,65.00660389,65.96724994,129.6279975,168.4480105,213.6887575,221.8964568,239.9316566,261.3350665
13.48815087,25.513093,25.89011704,50.87500283,66.11066416,83.86626617,87.08753572,94.16579707,102.5659772
24.19838842,45.77171032,46.44810949,91.27219078,118.6056967,150.4600967,156.2392085,168.9379483,184.0082737
9.354423491,17.69406932,17.95554642,35.28328873,45.84966137,58.16368589,60.39772967,65.30670904,71.13247741
46.10663959,87.21158262,88.50036648,173.9063747,225.9865415,286.6806388,297.6919269,321.8875967,350.6019908
11.74878167,22.22304321,22.55144797,44.31439912,57.58534044,73.0512626,75.85713222,82.02261391,89.33954592
26.20562601,49.56843826,50.30094421,98.84314835,128.4439474,162.9406453,169.1991299,182.9512203,199.2716175
47.71717705,90.25794476,91.59174675,179.9810472,233.8804109,296.6945959,308.090516,333.1313577,362.8487658
51.58529673,97.57456645,99.01649105,194.5709344,252.8395672,320.7456877,333.0654006,360.1361396,392.2625438
25.25743476,47.77491654,48.48091842,95.26673279,123.7964939,157.0450069,163.0770424,176.3315446,192.0614252
13.44356149,25.42875135,25.80452901,50.7068193,65.89211431,83.58901952,86.79964014,93.85450205,102.2269127
24.32166208,46.00488478,46.68472972,91.73715797,119.2099087,151.2265844,157.0351367,169.7985675,184.9456655
18.88999357,35.73078085,36.25879849,71.24983148,92.5871925,117.4537002,121.9650496,131.8780698,143.6424214
14.17071492,26.80417584,27.20027906,53.44951791,69.45617556,88.11029477,91.49457576,98.93103052,107.7562994
92.42623926,174.8259833,177.4095037,348.6159986,453.016883,574.6854153,596.7588509,645.261947,702.8233629
22.89618611,43.30856998,43.94856967,86.36050595,112.2230976,142.3632978,147.8314148,159.8467897,174.1061267
13.48583452,25.50871159,25.88567088,50.86626597,66.09931085,83.85186366,87.07258002,94.1496258,102.5483634
47.41162621,89.67998956,91.00525072,178.8285616,232.3827876,294.79475,306.1176978,330.9981937,360.5253102
21.48855131,40.64600206,41.24665521,81.05114772,105.3237329,133.6109435,138.7428861,150.0195677,163.4022548
31.73171087,60.02113251,60.90810491,119.6865972,155.5294348,197.3005889,204.8788252,221.5308737,241.2928182
55.9038597,105.7432101,107.3058483,210.8598167,274.006521,347.5975338,360.9486153,390.2856336,425.1015619
49.48246047,93.5970118,94.98015742,186.6393949,242.5327503,307.6707282,319.4882372,345.4554577,376.2722529
33.98821327,64.28934957,65.23939627,128.1977391,166.5894291,211.3310096,219.4481487,237.2843561,258.4516101
32.54240573,61.55457721,62.46421035,122.7443999,159.502965,202.3413059,210.1131541,227.190636,247.4574668
36.51755872,69.07365443,70.094402,137.7379984,178.9867332,227.0579066,235.7791094,254.9426573,277.6851426
11.50725069,21.76618277,22.08783621,43.40338547,56.40150331,71.54947766,74.29766432,80.33639629,87.50290711
22.22843885,42.04551338,42.66684804,83.84187726,108.950209,138.2113966,143.5200408,155.1849978,169.0284737
41.21978802,77.96801027,79.12019569,155.4740048,202.0341846,256.295303,266.1395025,287.7706687,313.4416187
9.09475389,17.20289935,17.4571181,34.30385932,44.57691984,56.54911914,58.72114807,63.49385899,69.15790976
14.42107273,27.27773238,27.68083367,54.39382484,70.68327639,89.66696291,93.1110349,100.6788715,109.6600588
40.55030837,76.70167683,77.83514878,152.9488418,198.752805,252.1326302,261.8169432,283.0967823,308.3507922
20.94776533,39.62309513,40.2086321,79.01139531,102.6731308,130.2484588,135.2512497,146.2441396,159.2900349
23.98591711,45.36981681,46.04027693,90.47078527,117.5642923,149.1389983,154.8673672,167.454607,182.3926091
15.55374762,29.42020841,29.8549705,58.66608122,76.23495582,96.7096788,100.4242587,108.5864962,118.2730932
29.3739865,55.56145217,56.3825209,110.7936633,143.9733122,182.640793,189.6559524,205.0707231,223.3643188
14.4123267,27.26118911,27.66404593,54.36083634,70.64040875,89.61258214,93.05456538,100.6178123,109.5935527
15.66691591,29.63426837,30.07219377,59.09293268,76.78963753,97.41333356,101.1549405,109.376566,119.1336423
28.32853445,53.58395981,54.37580581,106.8503966,138.8491459,176.140409,182.9058912,197.7720336,215.4145404
53.17418157,100.5799722,102.0663097,200.5639368,260.6273087,330.6250137,343.3241875,371.2287356,404.344669
37.57814641,71.07977614,72.13016952,141.7383542,184.1850852,233.6524005,242.6268953,262.3470144,285.7500148
27.82399695,52.62961758,53.40736062,104.9473673,136.3762117,173.0033091,179.6482967,194.2496697,211.5779595
3.213337852,6.078089449,6.167909441,12.12016191,15.74981639,19.97980674,20.74722308,22.4335065,24.43471609
36.11558322,68.31331015,69.32282161,136.2218155,177.0164952,224.558514,233.1837162,252.1363169,274.628459
10.04450932,18.99937975,19.28014628,37.88617469,49.23203994,62.45448322,64.8533348,70.12445482,76.37999636
14.3968058,27.23183103,27.634254,54.30229414,70.56433477,89.51607667,92.95435317,100.5094551,109.4755293
26.60634787,50.32641126,51.07011829,100.3546028,130.4080408,165.432243,171.786429,185.7488087,202.3187683
30.55669073,57.79855964,58.6526876,115.2546218,149.7702049,189.9945799,197.2921953,213.3276212,232.357784
18.11444923,34.26382404,34.77016347,68.3246106,88.78594859,112.6315412,116.9576734,126.4637063,137.7450627
24.22024628,45.81305487,46.49006501,91.35463488,118.7128305,150.5960039,156.3803359,169.0905461,184.1744842
73.53031413,139.0839828,141.1393198,277.3437943,360.4006176,457.194834,474.7555037,513.3424668,559.1358371
19.7473272,37.35244365,37.90442569,74.48354758,96.78931746,122.7844065,127.5005061,137.8634346,150.1617184
26.32667937,49.79741299,50.53330265,99.29974097,129.0372769,163.6933276,169.9807225,183.7963388,200.1921259
19.50668582,36.89726593,37.44252149,73.57588937,95.60984064,121.2881529,125.9467821,136.1834277,148.3318442
14.69933544,27.80407157,28.21495092,55.44338429,72.04714998,91.3971374,94.9076647,102.621527,111.7760113
35.62517035,67.38568491,68.38148822,134.3720618,174.6127913,221.5092379,230.0173186,248.7125622,270.8992839
35.72292255,67.57058506,68.56912077,134.7407664,175.0919128,222.1170389,230.6484651,249.3950067,271.6426067
44.91835339,84.96391676,86.21948536,169.424362,220.1622895,279.2921445,290.0196434,313.5917289,341.5660795
37.43569164,70.81032025,71.85673169,141.2010391,183.4868591,232.7666491,241.7071224,261.3524847,284.6667668
15.94220678,30.15498628,30.60060667,60.13128287,78.13894499,99.12502985,102.9323824,111.298474,121.2269965
53.84760792,101.8537709,103.3589322,203.103986,263.9280327,334.8122261,347.672229,375.9301753,409.4655066
36.76466053,69.54105218,70.5687068,138.6700243,180.1978751,228.5943296,237.3745459,256.6677669,279.5641428
12.5573044,23.75237927,24.10338405,47.36400883,61.54822422,78.07847372,81.0774365,87.66721172,95.48767729
29.96044367,56.67074703,57.50820854,113.0056797,146.8477665,186.2872508,193.4424692,209.1649987,227.8238295
32.47693237,61.43073311,62.33853612,122.4974455,159.1820547,201.9342074,209.6904191,226.7335422,246.9595973
18.23702972,34.49568736,35.00545319,68.78696329,89.38676316,113.3937189,117.7491261,127.3194863,138.6771837
17.55947162,33.21407337,33.70489994,66.23132978,86.06578785,109.1808162,113.3744074,122.5892013,133.5249275
14.28278964,27.0161673,27.41540327,53.87224465,70.00549731,88.80715002,92.21819694,99.71346586,108.6085329
9.984066318,18.88505066,19.16412768,37.658194,48.93578533,62.07866233,64.46307879,69.70247976,75.92037847
27.13053936,51.3179294,52.07628876,102.3317637,132.9773068,168.691547,175.1709214,189.4083844,206.3048012
6.351236787,12.01348476,12.19101605,23.95578109,31.12987735,39.49055138,41.00736758,44.34034586,48.29578303
56.10031233,106.114804,107.6829334,211.6008026,274.9694116,348.8190318,362.2170305,391.6571425,426.5954181
12.7563768,24.12892848,24.48549779,48.11487594,62.52395534,79.31626079,82.36276647,89.05701017,97.00145448
10.06714237,19.0421906,19.32358978,37.97154271,49.34297333,62.59521043,64.99946729,70.2824646,76.5521016
15.9244919,30.12147825,30.56660347,60.06446536,78.05211749,99.01488274,102.8180046,111.1747999,121.0922898
30.57837862,57.83958271,58.69431689,115.3364249,149.8765057,190.1294303,197.4322253,213.4790324,232.5227021
22.21293443,42.01618647,42.63708775,83.78339722,108.8742158,138.1149936,143.419935,155.0767556,168.9105756
18.49619706,34.98590729,35.50291743,69.76449825,90.65704291,115.0051627,119.4224648,129.1288299,140.647932
40.04339604,75.74284254,76.86214516,151.036855,196.2682308,248.9807642,258.5440152,279.5578388,304.4961528
43.33922773,81.97697065,83.18839915,163.4681696,212.4223815,269.4734989,279.8238676,302.5672654,329.5581647
42.51790939,80.42343144,81.61190226,160.370297,208.3967815,264.3667276,274.5209473,296.8333367,323.3127335
8.665719302,16.3913723,16.63359857,32.68561409,42.47405476,53.88147928,55.95104523,60.49860899,65.89546466
35.31170552,66.79276024,67.77980152,133.189726,173.0763785,219.5601846,227.993403,246.5241477,268.5156491
47.44781285,89.74843727,91.07470993,178.9650514,232.5601523,295.0197503,306.3513403,331.250826,360.8004789
17.15304837,32.44531608,32.92478221,64.69837064,84.07374969,106.6537685,110.7502968,119.7518094,130.4344225
23.80541289,45.02838966,45.69380428,89.78995416,116.679571,148.0166639,153.7019244,166.19444,181.0200272
55.64535789,105.2542491,106.8096615,209.884792,272.7395033,345.9902281,359.2795736,388.4809364,423.1358744
14.87158231,28.1298798,28.54557384,56.0930701,72.89139878,92.46812945,96.01979311,103.8240464,113.0858031
30.48185025,57.65699747,58.50903347,114.9723363,149.4033826,189.5292388,196.8089806,212.805132,231.7886855
23.84067562,45.09508979,45.76149008,89.92295917,116.8524074,148.2359196,153.9296017,166.4406222,181.2881705
52.03602213,98.42712208,99.88164547,196.2709936,255.0487474,323.5481961,335.9755522,363.2828212,395.6899292
17.77973256,33.63070112,34.12768447,67.06211647,87.14537226,110.5503488,114.7965433,124.1269248,135.1998257
3.498622105,6.61771002,6.715504345,13.19620541,17.14810527,21.75363959,22.58918814,24.42518195,26.6040615
47.25019339,89.37463631,90.69538507,178.2196645,231.5915426,293.7909973,305.0753914,329.8711711,359.2977501
55.39687059,104.7842306,106.3326973,208.9475404,271.5215705,344.4451904,357.6751916,386.7461542,421.2463387
24.93663852,47.16812438,47.86515929,94.05674415,122.224147,155.0503686,161.0057909,174.0919467,189.6220412
29.60095802,55.99077312,56.81818621,111.6497612,145.0857878,184.0520505,191.1214157,206.6552957,225.0902453
80.63269718,152.5182749,154.7721394,304.1327708,395.2121544,501.3558426,520.6127189,562.9268441,613.143452
15.65010018,29.6024611,30.03991646,59.02950661,76.70721711,97.30877717,101.0463682,109.2591692,119.0057729
21.01457859,39.74947368,40.33687823,79.26340352,103.0006085,130.6638885,135.6826359,146.7105878,159.7980932
43.24759444,81.80364453,83.01251168,163.1225444,211.9732512,268.9037439,279.2322285,301.9275393,328.861371
32.02990249,60.58516761,61.48047514,120.8113251,156.9909877,199.1546769,206.8041279,223.6126603,243.5603132
50.01093423,94.59662993,95.99454758,188.6327077,245.1230053,310.9566584,322.9003785,349.1449295,380.2908488
19.00556801,35.9493921,36.48064031,71.68575855,93.15366773,118.1723159,122.7112671,132.6849379,144.5212673
11.95732174,22.61750069,22.95173462,45.10097665,58.60747626,74.34791748,77.20359109,83.47850966,90.92531671
31.04443776,58.72114239,59.58890397,117.0943204,152.1608424,193.0272804,200.4413806,216.7327645,236.0666876
99.08027613,187.4122201,190.1817358,373.7138899,485.6309011,616.058709,639.7212762,691.7162529,753.4216845
45.73327481,86.50535607,87.78370355,172.4981065,224.1565357,284.3591413,295.2812615,319.2809984,347.7628675
26.27105735,49.69220288,50.42653779,99.08994421,128.7646518,163.3474825,169.6215936,183.4080208,199.7691675
24.26625398,45.90007932,46.57837548,91.5281681,118.9383321,150.8820694,156.677389,169.411743,184.5243339
33.19724575,62.7932195,63.72115689,125.2143446,162.7125902,206.4129527,214.3411913,231.7623177,252.4369712
20.11884609,38.05517868,38.61754549,75.88485342,98.61027579,125.0944268,129.8992534,140.4571462,152.9868052
11.01347755,20.83220152,21.14005289,41.54095747,53.98132944,68.47930815,71.10957083,76.88918238,83.74818008
20.77355719,39.29357713,39.87424459,78.35431194,101.8192691,129.165272,134.1264582,145.0279278,157.9653293
18.98219031,35.90517273,36.43576748,71.59758184,93.03908452,118.0269587,122.5603267,132.5217295,144.3434996
22.50353947,42.56587141,43.19489574,84.87950982,110.2985839,139.9219099,145.2962542,157.1055775,171.1203811
14.31659209,27.08010527,27.48028609,53.9997417,70.17117621,89.01732597,92.43644566,99.94945329,108.8655719
18.8871077,35.72532217,36.25325914,71.23894646,92.57304772,117.4357565,121.9464167,131.8579224,143.6204768
18.07710417,34.19318515,34.69848071,68.18375142,88.60290597,112.3993381,116.7165515,126.2029866,137.4610852
5.967924002,11.28844136,11.4552582,22.50999069,29.25111258,37.10719933,38.53247193,41.66429676,45.38101356
35.04494659,66.28818068,67.26776544,132.1835568,171.7688894,217.901538,226.2710484,244.6618044,266.4871731
70.46387754,133.2837598,135.2533831,265.7777188,345.3708214,438.128426,454.9567626,491.9345327,535.8181808
8.038524638,15.2050217,15.42971647,30.31994286,39.3999302,49.98172496,51.90150291,56.1199298,61.1261798
26.70389047,50.51091494,51.2573485,100.7225169,130.886135,166.0387408,172.4162221,186.4297898,203.0604973
13.04258623,24.67029905,25.03486855,49.19440907,63.92677889,81.0958462,84.21070504,91.05514465,99.1778351
26.65169893,50.41219364,51.15716833,100.5256593,130.6303239,165.7142256,172.0792424,186.0654212,202.6636247
36.60709735,69.24301844,70.26626881,138.0757229,179.4255968,227.6146375,236.3572242,255.5677597,278.3660081
45.07374099,85.25783534,86.51774738,170.0104575,220.9239044,280.2583094,291.0229183,314.6765475,342.7476707
20.38812228,38.5645197,39.13441339,76.90051725,99.93010295,126.7687251,131.6378609,142.3370634,155.0344229
12.74949237,24.11590646,24.47228333,48.08890905,62.49021209,79.27345499,82.31831651,89.00894742,96.94910423
17.94329897,33.94009008,34.44164548,67.67906104,87.94707472,111.5673677,115.8526254,125.2688427,136.4436098
21.06287413,39.84082562,40.42958014,79.44556609,103.2373238,130.9641793,135.9944607,147.047757,160.16534
12.92887238,24.45520715,24.8165981,48.76549985,63.36942318,80.38879927,83.47650072,90.261266,98.3131375
19.93587349,37.70908255,38.26633488,75.19471203,97.71345608,123.9567446,128.7178733,139.1797465,151.5954535
16.66081539,31.51424808,31.9799552,62.84175189,81.66112479,103.5931754,107.5721476,116.315348,126.6914071
10.48421584,19.83109296,20.12415028,39.54467262,51.38721229,65.18847872,67.69234197,73.19420953,79.72359246
39.241288,74.22563998,75.32252189,148.0114404,192.3367879,243.9934381,253.365128,273.9580243,298.3967997
24.73845849,46.7932631,47.48475844,93.30924292,121.2527898,153.8181301,159.7262226,172.7083783,188.1150497
28.24149277,53.41931882,54.20873181,106.5220903,138.4225208,175.5992035,182.3438983,197.1643632,214.752662
35.65650057,67.44494662,68.44162569,134.4902341,174.7663529,221.7040421,230.2196052,248.9312902,271.1375238
26.69591719,50.49583333,51.24204402,100.692443,130.8470548,165.9891648,172.3647419,186.3741254,202.9998673
17.73538318,33.54681341,34.0425571,66.89483815,86.9279987,110.2745944,114.5101972,123.8173053,134.8625861
57.04915156,107.9095514,109.504203,215.1796622,279.6200411,354.7186991,368.3433017,398.281342,433.8105377
38.64946822,73.10620164,74.18654086,145.7791972,189.4360493,240.3136368,249.5439869,269.8263103,293.8965108
6.59322416,12.47120846,12.65550384,24.86851616,32.31595142,40.99517404,42.56978219,46.0297497,50.1358923
88.44117968,167.2881676,169.7602967,333.585034,433.4845588,549.9072177,571.0289328,617.4407642,672.520356
6.142772647,11.61917088,11.79087514,23.16948994,30.10811367,38.19436859,39.66139893,42.88498018,46.7105896
23.99222839,45.38175471,46.05239124,90.49459032,117.5952263,149.1782403,154.9081165,167.4986684,182.440601
9.125275656,17.26063185,17.51570375,34.41898221,44.72651887,56.73889657,58.91821477,63.70694279,69.39000197
35.85982265,67.82953418,68.83189655,135.2571302,175.7629133,222.9682527,231.5323736,250.3507572,272.6836161
